"ID_number","Diameter_in","Height_ft","Ht2LC_ft"
1034,1.7,13.4,6.7
1035,9.5,66.9,33.45
1036,0.7,6.5,3.25
1037,12.3,82.6,41.3
1038,0.9,7.8,3.9
1039,0.3,3.7,1.85
1040,17.9,107.5,53.75
1041,2.3,15.8,7.9
1042,2.8,18.8,9.4
1043,14.6,93.2,46.6
1044,9.5,68.1,34.05
1045,4.4,31.4,15.7
1046,12.7,84.7,42.35
1047,0,3.7,1.85
1048,2,17.2,8.6
1049,0,5.5,2.75
1050,2.2,16.9,8.45
1051,5.5,41.3,20.65
1052,0.8,6.3,3.15
1053,0.3,4.9,2.45
1054,2,15,7.5
1055,0.2,6.4,3.2
1056,10,67.9,33.95
1057,2.3,16.9,8.45
1058,0.4,4.1,2.05
1059,5.8,42.2,21.1
1060,13,85.6,42.8
1061,1.5,11.9,5.95
1062,0,4.5,2.25
1063,3.4,26.9,13.45
1064,2.9,22.7,11.35
1065,5.7,43.4,21.7
1066,3.9,29.3,14.65
1067,10.5,69.7,34.85
1068,1.1,10.1,5.05
1069,2.4,18.9,9.45
1070,23,126.7,63.35
1071,1.7,12.8,6.4
1072,3,23,11.5
1073,14.3,90.5,45.25
1074,0.4,5.5,2.75
1075,2.8,21.8,10.9
1076,4.3,32.5,16.25
1077,2.4,18.5,9.25
1078,10.9,75.6,37.8
1079,1.3,11.4,5.7
1080,14,91.1,45.55
1081,1.3,10.7,5.35
1082,9,63.9,31.95
1083,5.9,43.9,21.95
1084,4,28.9,14.45
1085,0,2.9,1.45
1086,6,44.8,22.4
1087,2.8,22,11
1088,3.9,32.5,16.25
1089,1.3,10.6,5.3
1090,1.1,9.4,4.7
1091,2.8,20.2,10.1
1092,6.5,48.1,24.05
1093,2.5,18.2,9.1
1094,9.8,66.8,33.4
1095,5.8,44.1,22.05
1096,14.5,91.5,45.75
1097,3.4,24.8,12.4
1098,5.6,42.4,21.2
1099,12.4,83.7,41.85
1100,4.6,34.1,17.05
1101,5.4,40.2,20.1
1102,22.9,126.4,63.2
1103,3.8,28.1,14.05
1104,1.1,9.2,4.6
1105,0.1,4.5,2.25
1106,2.7,20.8,10.4
1107,0.2,2.6,1.3
1108,0.9,7.2,3.6
1109,2.6,20,10
1110,15.7,97.8,48.9
1111,13.6,87.1,43.55
1112,0.1,4.1,2.05
1113,1.8,14.7,7.35
1114,3.6,27,13.5
1115,8,56.5,28.25
1116,12.3,82,41
1117,1.7,14.5,7.25
1118,0,4.5,2.25
1119,1.6,14.6,7.3
1120,0.1,3.2,1.6
1121,2.9,22,11
1122,0.2,4.7,2.35
1123,1.9,13.7,6.85
1124,21.5,121.6,60.8
1125,1.8,12.8,6.4
1126,4.6,35.3,17.65
1127,16.8,103.2,51.6
1128,12.3,80.4,40.2
1129,0.9,7.9,3.95
1130,0.3,4.2,2.1
1131,1.9,15.8,7.9
1132,7.2,53.1,26.55
1133,13,84.1,42.05
1134,4,30.2,15.1
1135,9.3,64.2,32.1
1136,8.2,58.3,29.15
1137,0,4.4,2.2
1138,5.4,41.1,20.55
1139,0.1,4.8,2.4
1140,1.8,13.8,6.9
1141,3.3,26.9,13.45
1142,0.2,4.7,2.35
1143,4.7,35.3,17.65
1144,8.5,60.1,30.05
1145,0.1,4.7,2.35
1146,1.9,15.3,7.65
1147,1,11.2,5.6
1148,0.7,6.2,3.1
1149,0.9,7.6,3.8
1150,4.1,31.4,15.7
1151,2.8,21.6,10.8
1152,1.3,10.3,5.15
1153,10.4,72,36
1154,1.7,14.6,7.3
1155,1.5,14,7
1156,2.7,21,10.5
1157,0.6,7.3,3.65
1158,7,50.4,25.2
1159,0.8,6.5,3.25
1160,9.9,69.6,34.8
1161,1,7.3,3.65
1162,0.4,5,2.5
1163,2.7,20,10
1164,18.6,111.3,55.65
1165,8,58.5,29.25
1166,0.6,5.7,2.85
1167,9.2,63.6,31.8
1168,5.1,38.1,19.05
1169,1.6,12.5,6.25
1170,1.7,13.3,6.65
1171,5.3,41.4,20.7
1172,10,69.2,34.6
1173,2.2,17.2,8.6
1174,2.5,19.2,9.6
1175,2.8,21.1,10.55
1176,0.1,4.9,2.45
1177,3.3,24.3,12.15
1178,0.5,6.9,3.45
1179,14.6,92.8,46.4
1180,0.8,4.5,2.25
1181,4.5,35.6,17.8
1182,7.1,52.3,26.15
1183,5.4,41.1,20.55
1184,9.8,65.6,32.8
1185,5.2,41.2,20.6
1186,1.1,10.7,5.35
1187,0.5,4.7,2.35
1188,4.9,37.9,18.95
1189,3.2,24.3,12.15
1190,2.2,17.5,8.75
1191,1.9,15.6,7.8
1192,2.6,21.1,10.55
1193,3.6,25.5,12.75
1194,3.6,27.1,13.55
1195,5.4,40.2,20.1
1196,5.9,43.3,21.65
1197,16.2,98.8,49.4
1198,0.6,5.9,2.95
1199,1.7,13.3,6.65
1200,7.4,53.3,26.65
1201,0.3,5.3,2.65
1202,3.1,24.2,12.1
1203,6.5,46.2,23.1
1204,1.5,11.9,5.95
1205,3.1,22.7,11.35
1206,0.8,7.2,3.6
1207,9.8,68.1,34.05
1208,2.8,19.7,9.85
1209,1.1,9.5,4.75
1210,2.5,18.8,9.4
1211,9.1,64.8,32.4
1212,1.3,11.2,5.6
1213,3.2,23.9,11.95
1214,0.6,6.6,3.3
1215,3.9,29,14.5
1216,1.5,11.9,5.95
1217,0.6,8.2,4.1
1218,4.2,32.9,16.45
1219,11.2,74.2,37.1
1220,9,63.3,31.65
1221,1.5,12.9,6.45
1222,5.6,41.8,20.9
1223,4.5,34,17
1224,0.7,5.7,2.85
1225,1.6,14.5,7.25
1226,3.6,27.7,13.85
1227,2.5,20.5,10.25
1228,1.5,12,6
1229,3.7,28.5,14.25
1230,8.8,62.9,31.45
1231,1.8,15.1,7.55
1232,0,5.2,2.6
1233,7.4,53.8,26.9
1234,0.4,4.2,2.1
1235,8,56.9,28.45
1236,2.3,17.2,8.6
1237,3,22.2,11.1
1238,9.9,69.8,34.9
1239,3.9,29.7,14.85
1240,2.9,21.4,10.7
1241,3.4,26.8,13.4
1242,4.1,31.9,15.95
1243,9,63.2,31.6
1244,3.4,25.9,12.95
1245,8.3,59.5,29.75
1246,0.7,6.1,3.05
1247,2.3,16.9,8.45
1248,1.6,15.1,7.55
1249,0.2,7,3.5
1250,11.5,77.4,38.7
1251,12.7,82.4,41.2
1252,2.3,19.9,9.95
1253,13,85.5,42.75
1254,1.6,13.4,6.7
1255,0.6,7,3.5
1256,2.2,17.4,8.7
1257,4.6,37.4,18.7
1258,1.1,7.5,3.75
1259,1.3,10.2,5.1
1260,6.5,49.4,24.7
1261,0.4,4.5,2.25
1262,0.3,5.3,2.65
1263,18.9,113.2,56.6
1264,9.8,67.3,33.65
1265,1.2,8.3,4.15
1266,8.6,63.3,31.65
1267,1.6,13.8,6.9
1268,2.7,21.3,10.65
1269,7,53.2,26.6
1270,0.3,5,2.5
1271,0.2,3.2,1.6
1272,7.1,53.3,26.65
1273,3.8,27.5,13.75
1274,5.5,41.2,20.6
1275,4.4,33,16.5
1276,23.9,131.1,65.55
1277,0.1,5.4,2.7
1278,2,13.9,6.95
1279,7.5,56.6,28.3
1280,4.4,32.3,16.15
1281,6.6,48.9,24.45
1282,3,24,12
1283,14.5,92.2,46.1
1284,1.8,15,7.5
1285,0,3.7,1.85
1286,1.7,15,7.5
1287,4.5,34.9,17.45
1288,5,38,19
1289,2.3,19.7,9.85
1290,4.1,31.9,15.95
1291,2.1,17.4,8.7
1292,7.1,51.8,25.9
1293,7.6,56.3,28.15
1294,2.2,17.8,8.9
1295,1.9,15.4,7.7
1296,2.7,19.1,9.55
1297,0.9,8.9,4.45
1298,3.4,26,13
1299,15.6,95.9,47.95
1300,12.5,81.5,40.75
1301,3.8,28.5,14.25
1302,3.2,25.1,12.55
1303,6.2,44.6,22.3
1304,1.6,14,7
1305,8,56.3,28.15
1306,2.9,23.3,11.65
1307,14,90.9,45.45
1308,11.7,79.3,39.65
1309,2.5,20.2,10.1
1310,1.4,12.3,6.15
1311,0.7,6.9,3.45
1312,4.2,32.8,16.4
1313,3.2,24.2,12.1
1314,0.2,4,2
1315,9.7,69.7,34.85
1316,3.9,29.3,14.65
1317,1.1,9.5,4.75
1318,23.2,126.9,63.45
1319,6.1,45.6,22.8
1320,0.4,4.5,2.25
1321,3.5,27.7,13.85
1322,21.7,121.6,60.8
1323,17.8,106.2,53.1
1324,4.5,34.5,17.25
1325,10.3,70.1,35.05
1326,0.4,5.6,2.8
1327,0.7,6.6,3.3
1328,13.4,86.3,43.15
1329,4.9,36.4,18.2
1330,9.7,68.2,34.1
1331,5,35.6,17.8
1332,11.6,77.4,38.7
1333,1.1,8.9,4.45
1334,0,4.3,2.15
1335,5.6,41.6,20.8
1336,1,9.6,4.8
1337,3.1,23.3,11.65
1338,9.4,66.2,33.1
1339,0.9,8.4,4.2
1340,9.5,66,33
1341,0.6,6,3
1342,0.5,8.5,4.25
1343,0.5,6.5,3.25
1344,1.7,12.6,6.3
1345,0.9,5.7,2.85
1346,0.3,6.2,3.1
1347,1.7,14.2,7.1
1348,4.8,35.6,17.8
1349,0.1,3.6,1.8
1350,5.9,45.7,22.85
1351,4.6,35.4,17.7
1352,1.2,9.4,4.7
1353,3.2,23.3,11.65
1354,6.8,49.7,24.85
1355,0.7,6.2,3.1
1356,3.9,30.6,15.3
1357,1.1,8.7,4.35
1358,12.2,80.8,40.4
1359,1.2,8.9,4.45
1360,1.2,10.2,5.1
1361,6.3,45.5,22.75
1362,14.1,91.4,45.7
1363,0.8,6.6,3.3
1364,2.3,17.4,8.7
1365,0.1,4.2,2.1
1366,2.4,19.4,9.7
1367,11.4,77.2,38.6
1368,16.8,102.1,51.05
1369,1,7.5,3.75
1370,5.5,41.9,20.95
1371,2.5,19.5,9.75
1372,2.3,19.2,9.6
1373,3.6,27.4,13.7
1374,4.9,37.8,18.9
1375,4.6,34.8,17.4
1376,2.4,17,8.5
1377,5.7,44,22
1378,5,36.9,18.45
1379,10.1,69.9,34.95
1380,0.5,5.2,2.6
1381,12.9,85,42.5
1382,15.7,97.7,48.85
1383,3.4,26.8,13.4
1384,6.9,49.8,24.9
1385,9,63.4,31.7
1386,1.6,11.9,5.95
1387,2.7,20.4,10.2
1388,0.1,6,3
1389,5.2,40.6,20.3
1390,1.3,10.4,5.2
1391,1.2,11.3,5.65
1392,0.2,5.3,2.65
1393,14.6,93.8,46.9
1394,5.6,39.4,19.7
1395,7.1,51.6,25.8
1396,7.2,51.4,25.7
1397,2.6,19.4,9.7
1398,6.1,45.1,22.55
1399,6.5,48.3,24.15
1400,14.7,93.1,46.55
1401,5.6,41.7,20.85
1402,15.9,98.3,49.15
1403,2.2,16.3,8.15
1404,1.8,12,6
1405,3.8,29,14.5
1406,3.5,26.3,13.15
1407,1.4,10,5
1408,0.3,5.3,2.65
1409,2.4,17.7,8.85
1410,3.3,27.4,13.7
1411,9.4,67.2,33.6
1412,1.4,11.4,5.7
1413,2.8,21.1,10.55
1414,2.1,15.4,7.7
1415,8.3,60.7,30.35
1416,1.5,10.8,5.4
1417,2.2,17.6,8.8
1418,3.7,29.7,14.85
1419,6.3,47,23.5
1420,2.5,20.4,10.2
1421,0.1,6,3
1422,0.4,3.7,1.85
1423,2.1,16.9,8.45
1424,3.4,25.5,12.75
1425,6.3,46.8,23.4
1426,14,89.4,44.7
1427,6.2,46.7,23.35
1428,12.8,83.4,41.7
1429,6.5,46.3,23.15
1430,0.4,6.8,3.4
1431,4.8,35.3,17.65
1432,0.6,4.5,2.25
1433,13.2,84.5,42.25
1434,1,9.5,4.75
1435,12.7,84.4,42.2
1436,0.7,5.7,2.85
1437,0.1,5.3,2.65
1438,7.6,54.8,27.4
1439,13.1,85,42.5
1440,3.8,30.4,15.2
1441,0,4.7,2.35
1442,21.7,122.3,61.15
1443,1.5,12.1,6.05
1444,0.9,8.9,4.45
1445,5.2,38.2,19.1
1446,14,91.2,45.6
1447,12.1,82.6,41.3
1448,7.5,54.5,27.25
1449,12.8,84.5,42.25
1450,0.5,5,2.5
1451,3.4,26.1,13.05
1452,3,21.8,10.9
1453,0.9,9.4,4.7
1454,3.1,23.7,11.85
1455,4.2,33.2,16.6
1456,1.1,9.7,4.85
1457,0.9,6.6,3.3
1458,0.9,8.4,4.2
1459,10.3,72.3,36.15
1460,7.2,53,26.5
1461,9.9,68.7,34.35
1462,15.4,96.9,48.45
1463,3.3,22.9,11.45
1464,7.7,54.4,27.2
1465,1.3,11.3,5.65
1466,1.5,11.8,5.9
1467,4.9,39.1,19.55
1468,10.1,69.6,34.8
1469,2.8,22.2,11.1
1470,1.3,11.4,5.7
1471,4.6,32.7,16.35
1472,2.7,21.8,10.9
1473,7.5,52.8,26.4
1474,2.2,18.5,9.25
1475,13,86,43
1476,7.8,53.8,26.9
1477,0.6,6,3
1478,3.7,27.7,13.85
1479,2.4,20,10
1480,2.7,21.1,10.55
1481,6.3,47.6,23.8
1482,5.7,43.1,21.55
1483,6.1,44.1,22.05
1484,11.1,76.5,38.25
1485,3.9,31.4,15.7
1486,18.9,112.3,56.15
1487,10.3,70.2,35.1
1488,8.2,59.4,29.7
1489,32.4,159.6,79.8
1490,6.8,51.8,25.9
1491,0.4,4.4,2.2
1492,12.7,81.3,40.65
1493,15.3,96.1,48.05
1494,2.4,18.4,9.2
1495,4.5,34.4,17.2
1496,6.8,48.8,24.4
1497,0.7,5.4,2.7
1498,10.3,70.5,35.25
1499,0.1,4.5,2.25
1500,8.2,60,30
1501,0.5,5.9,2.95
1502,9.9,68.8,34.4
1503,4.1,31.7,15.85
1504,2.6,18.7,9.35
1505,7,51.4,25.7
1506,4.2,32.2,16.1
1507,5.7,41.8,20.9
1508,0.1,4.6,2.3
1509,5,36.1,18.05
1510,0.9,7.8,3.9
1511,2.8,23.3,11.65
1512,2.6,19.6,9.8
1513,11.4,75,37.5
1514,18.8,109.4,54.7
1515,10.2,71.6,35.8
1516,5.1,36.7,18.35
1517,3.5,26.5,13.25
1518,2.5,20.8,10.4
1519,2.5,19.3,9.65
1520,4.6,36.2,18.1
1521,0.3,5.2,2.6
1522,10.5,72.9,36.45
1523,12.2,83.3,41.65
1524,3.3,24.2,12.1
1525,2.4,19.4,9.7
1526,5.1,38,19
1527,1.7,12.9,6.45
1528,1.6,11,5.5
1529,1.1,9.9,4.95
1530,5.1,38.8,19.4
1531,0.4,6.4,3.2
1532,2.5,19.8,9.9
1533,19.4,114.5,57.25
1534,4.2,32.3,16.15
1535,7,51,25.5
1536,2.9,22.4,11.2
1537,0.4,5.8,2.9
1538,9.5,67.3,33.65
1539,3.2,24.8,12.4
1540,3.1,22.7,11.35
1541,10.1,70.1,35.05
1542,21.6,122.6,61.3
1543,0.5,4.7,2.35
1544,1.4,11.5,5.75
1545,6.5,47.2,23.6
1546,26.7,139.8,69.9
1547,9.1,62.3,31.15
1548,0.2,5.2,2.6
1549,0.7,6.2,3.1
1550,1.8,15.2,7.6
1551,4.8,35.8,17.9
1552,1.7,13.7,6.85
1553,12.3,81.5,40.75
1554,2.8,21,10.5
1555,2.2,16,8
1556,0.1,4.7,2.35
1557,2.4,17.5,8.75
1558,5.9,43.1,21.55
1559,6.1,46.3,23.15
1560,3.6,27.5,13.75
1561,2.2,16.1,8.05
1562,1.7,13,6.5
1563,0.6,7.3,3.65
1564,5.2,40.5,20.25
1565,10.2,70.9,35.45
1566,0.9,9,4.5
1567,6.5,47.6,23.8
1568,3.8,31.9,15.95
1569,6.3,47.6,23.8
1570,1.6,13.7,6.85
1571,27.9,143.2,71.6
1572,1.1,8.6,4.3
1573,0.3,4.9,2.45
1574,11.3,77.3,38.65
1575,2,15.7,7.85
1576,4.4,33.6,16.8
1577,2.4,18.1,9.05
1578,14.1,89.8,44.9
1579,2.8,21.8,10.9
1580,2.5,21.2,10.6
1581,5.8,43.4,21.7
1582,14.8,92.5,46.25
1583,9.1,64.7,32.35
1584,15.8,98.6,49.3
1585,10.1,68,34
1586,9.7,65.9,32.95
1587,1,8.6,4.3
1588,1,9.8,4.9
1589,9.7,66.5,33.25
1590,5.6,41.5,20.75
1591,2.8,22.1,11.05
1592,1.3,11.3,5.65
1593,3.9,30.7,15.35
1594,5.3,41.7,20.85
1595,1.4,11.5,5.75
1596,2.1,15.7,7.85
1597,4,33.7,16.85
1598,6.9,49.3,24.65
1599,3.8,28.4,14.2
1600,8.7,60.9,30.45
1601,4.7,35.2,17.6
1602,2.5,18.7,9.35
1603,0.9,8,4
1604,5.8,42.1,21.05
1605,3.4,25.9,12.95
1606,7.5,54.2,27.1
1607,2.4,19.3,9.65
1608,2.7,21.2,10.6
1609,0.4,5.5,2.75
1610,8.5,59.9,29.95
1611,0.5,3.5,1.75
1612,1.4,12.6,6.3
1613,0.7,5.8,2.9
1614,8.7,62.4,31.2
1615,5.4,39.6,19.8
1616,0.8,6.9,3.45
1617,2.3,18.5,9.25
1618,40.1,179.4,89.7
1619,1.6,12,6
1620,1.4,10.9,5.45
1621,1.2,9.3,4.65
1622,5.8,43.6,21.8
1623,0.6,6.9,3.45
1624,6.9,48.3,24.15
1625,9.2,64.6,32.3
1626,6.6,49.2,24.6
1627,4.1,30.7,15.35
1628,2.6,20.9,10.45
1629,8.6,61.3,30.65
1630,5.7,41.9,20.95
1631,0.3,6.6,3.3
1632,16.7,102.1,51.05
1633,3.2,24,12
1634,4.4,36.5,18.25
1635,7.5,53.7,26.85
1636,2,16.3,8.15
1637,6.7,49.6,24.8
1638,3.8,28.8,14.4
1639,11,73.5,36.75
1640,2.5,19.9,9.95
1641,5.8,43.9,21.95
1642,0.3,5.5,2.75
1643,3.6,28.2,14.1
1644,5.9,42.3,21.15
1645,10.4,70.6,35.3
1646,7.7,57.6,28.8
1647,10.3,71.2,35.6
1648,12.9,85.4,42.7
1649,6.4,46.2,23.1
1650,4.8,37,18.5
1651,4.2,32.4,16.2
1652,1.5,12.8,6.4
1653,11.3,75.4,37.7
1654,1.7,12.9,6.45
1655,1.8,14.8,7.4
1656,4.3,32.3,16.15
1657,4.8,36.7,18.35
1658,5.6,41,20.5
1659,9.5,65.2,32.6
1660,3.1,23,11.5
1661,1.1,10.8,5.4
1662,9.8,67,33.5
1663,6.3,47,23.5
1664,7.1,50.7,25.35
1665,8.3,61.1,30.55
1666,4.3,32.1,16.05
1667,7.3,53.3,26.65
1668,2.6,20.4,10.2
1669,2,14,7
1670,3,25,12.5
1671,1.7,13.2,6.6
1672,6.3,48.6,24.3
1673,2.5,20.5,10.25
1674,2.3,17.1,8.55
1675,0.8,7.7,3.85
1676,1.8,13.6,6.8
1677,19.6,114.9,57.45
1678,1,7.4,3.7
1679,11.5,75.5,37.75
1680,5.2,37.6,18.8
1681,2.2,17.4,8.7
1682,4.2,31.9,15.95
1683,7.7,55.4,27.7
1684,10.1,69.9,34.95
1685,2.6,19.9,9.95
1686,3.7,29.7,14.85
1687,1.3,9.2,4.6
1688,1.8,14,7
1689,0.4,4.6,2.3
1690,21.5,122.4,61.2
1691,4.9,37.8,18.9
1692,11.7,77.6,38.8
1693,2,15.9,7.95
1694,0.1,5.4,2.7
1695,6.2,46.1,23.05
1696,2.9,22.5,11.25
1697,2.5,19.9,9.95
1698,20.1,117,58.5
1699,4.6,35.1,17.55
1700,2.5,18.5,9.25
1701,1.2,9.6,4.8
1702,8.7,62.6,31.3
1703,12.1,81.9,40.95
1704,2.9,23.6,11.8
1705,3.3,25.3,12.65
1706,0.8,5.4,2.7
1707,14.4,91.3,45.65
1708,1,6.8,3.4
1709,6.6,49.4,24.7
1710,0.4,4.8,2.4
1711,3.1,23.4,11.7
1712,10.4,72.8,36.4
1713,6,44.7,22.35
1714,15.4,97.8,48.9
1715,3.1,24.3,12.15
1716,12.4,81.6,40.8
1717,14.8,92.1,46.05
1718,4.5,35,17.5
1719,1.3,10.2,5.1
1720,2.4,19.1,9.55
1721,1.6,12.7,6.35
1722,2.8,20.7,10.35
1723,3.9,30.9,15.45
1724,10.9,73.5,36.75
1725,6.8,49.3,24.65
1726,1.6,13.5,6.75
1727,10.2,70.7,35.35
1728,21.6,121.1,60.55
1729,0.3,4.4,2.2
1730,6.1,44.2,22.1
1731,15.5,96.6,48.3
1732,13.5,88.1,44.05
1733,16.6,101.9,50.95
1734,5.4,40.9,20.45
1735,3.1,22.3,11.15
1736,0.5,4.4,2.2
1737,6.3,44.9,22.45
1738,4.6,35.2,17.6
1739,3.4,25.6,12.8
1740,12,78.5,39.25
1741,6.1,47.1,23.55
1742,1.7,14.2,7.1
1743,4.3,31.7,15.85
1744,11.3,77.2,38.6
1745,6.4,46.9,23.45
1746,2.1,15.9,7.95
1747,1.4,13.5,6.75
1748,21.1,120.6,60.3
1749,2.7,18.9,9.45
1750,14.7,92.5,46.25
1751,0.8,6.4,3.2
1752,3.7,30.8,15.4
1753,3.1,24.9,12.45
1754,20.4,118.9,59.45
1755,13.9,89.4,44.7
1756,1.3,12.2,6.1
1757,3.5,27,13.5
1758,6,45.7,22.85
1759,0.7,7.8,3.9
1760,0.7,6.5,3.25
1761,1.3,8.5,4.25
1762,1.2,8.7,4.35
1763,1.4,9.6,4.8
1764,14.1,90.7,45.35
1765,11.6,78.4,39.2
1766,8.1,58.1,29.05
1767,28.5,146.2,73.1
1768,4.8,38.5,19.25
1769,6.1,47.5,23.75
1770,1.4,10.3,5.15
1771,2.9,23.6,11.8
1772,5.7,45,22.5
1773,0.9,6.7,3.35
1774,1.4,11.4,5.7
1775,0.7,6.8,3.4
1776,0.9,7.6,3.8
1777,18.8,110.8,55.4
1778,0,4.1,2.05
1779,3,23.9,11.95
1780,9.6,66,33
1781,17,103.7,51.85
1782,1.1,9.2,4.6
1783,4.6,33.9,16.95
1784,2.1,17.2,8.6
1785,11.4,77,38.5
1786,0.3,3.3,1.65
1787,2.2,16.8,8.4
1788,2.5,20.3,10.15
1789,6.6,48.6,24.3
1790,14.4,92.3,46.15
1791,5.6,41.1,20.55
1792,16.1,100.8,50.4
1793,2.5,20.5,10.25
1794,5.7,42.7,21.35
1795,1.7,13.3,6.65
1796,9.2,65.3,32.65
1797,1.1,9.6,4.8
1798,0.8,7.1,3.55
1799,7.6,55.3,27.65
1800,1.4,11.6,5.8
1801,2.8,22.8,11.4
1802,5,38.1,19.05
1803,1.1,8.4,4.2
1804,0.6,6.3,3.15
1805,2.6,20.8,10.4
1806,0.9,9.5,4.75
1807,11.6,79.8,39.9
1808,6,45.4,22.7
1809,3.8,29.1,14.55
1810,2.7,22,11
1811,12.9,84.3,42.15
1812,1.5,12.1,6.05
1813,8.8,63.3,31.65
1814,19.5,113.2,56.6
1815,12.4,82.8,41.4
1816,1.8,13.8,6.9
1817,0.8,5.9,2.95
1818,7.7,53.5,26.75
1819,1,8.7,4.35
1820,8.4,59.1,29.55
1821,4,29.9,14.95
1822,1.7,12.1,6.05
1823,5.3,39.1,19.55
1824,4.5,34.1,17.05
1825,0.4,4.7,2.35
1826,0.4,6.2,3.1
1827,3,23.4,11.7
1828,3,23.8,11.9
1829,1.7,12.3,6.15
1830,5.9,43.5,21.75
1831,0.2,4.9,2.45
1832,3,22.5,11.25
1833,15.1,95.7,47.85
1834,25.7,136.7,68.35
1835,2.1,16.7,8.35
1836,4.1,31.5,15.75
1837,4.4,31.1,15.55
1838,1.2,9.7,4.85
1839,12.4,81.2,40.6
1840,2.6,19.7,9.85
1841,2,16.5,8.25
1842,4.9,36.2,18.1
1843,7,51.4,25.7
1844,7.9,55.8,27.9
1845,4.4,35,17.5
1846,0.5,5.9,2.95
1847,13.7,87.8,43.9
1848,2.3,17.2,8.6
1849,1.2,9.4,4.7
1850,7.5,54.1,27.05
1851,2.4,20.8,10.4
1852,13.4,87.3,43.65
1853,2.1,18.4,9.2
1854,1.3,9.9,4.95
1855,2.1,14.6,7.3
1856,0.7,6.6,3.3
1857,1.9,14.7,7.35
1858,6,44.9,22.45
1859,2.2,17.8,8.9
1860,0.6,8.8,4.4
1861,12.2,79.4,39.7
1862,0.5,5.2,2.6
1863,1.2,10.8,5.4
1864,11.5,78.3,39.15
1865,4.8,35.4,17.7
1866,6,44.4,22.2
1867,17.9,108.8,54.4
1868,2.7,20.4,10.2
1869,1.6,11.3,5.65
1870,16.8,103.8,51.9
1871,1.6,11.8,5.9
1872,4.7,35.6,17.8
1873,2.2,17.2,8.6
1874,0.8,7.4,3.7
1875,1.2,9,4.5
1876,1.6,12.9,6.45
1877,2.6,21.8,10.9
1878,3,23.9,11.95
1879,19.9,116.4,58.2
1880,0.1,5.3,2.65
1881,3,23,11.5
1882,10.9,74,37
1883,0.4,4.6,2.3
1884,5.2,39.6,19.8
1885,0.4,4.7,2.35
1886,2.8,22,11
1887,0.1,3.2,1.6
1888,2.8,21.5,10.75
1889,22.3,126.7,63.35
1890,0.6,5.3,2.65
1891,7,51.4,25.7
1892,12,80.1,40.05
1893,1,6.7,3.35
1894,1.2,9.7,4.85
1895,3,22.2,11.1
1896,10,70.2,35.1
1897,1.1,10.3,5.15
1898,12.9,84,42
1899,0,3.3,1.65
1900,3.4,27.5,13.75
1901,2.4,18.8,9.4
1902,0.7,5.5,2.75
1903,0.3,5.5,2.75
1904,7.8,54.9,27.45
1905,2.1,17.5,8.75
1906,0.7,6.3,3.15
1907,7.1,51.8,25.9
1908,0.1,4.3,2.15
1909,6.4,46.9,23.45
1910,1.5,10.8,5.4
1911,0.4,3.5,1.75
1912,13.6,88.1,44.05
1913,3.6,28.2,14.1
1914,4.6,35.6,17.8
1915,1.5,12.6,6.3
1916,5.3,40,20
1917,5.6,40.2,20.1
1918,8.7,61.8,30.9
1919,8,58.7,29.35
1920,2.2,19.2,9.6
1921,1.4,11.1,5.55
1922,15.8,98.9,49.45
1923,1.9,15.9,7.95
1924,0.7,8.2,4.1
1925,10,71.3,35.65
1926,6.3,48,24
1927,3.9,29.4,14.7
1928,4.2,31.9,15.95
1929,2.8,20.8,10.4
1930,1.9,16.6,8.3
1931,3.1,25.5,12.75
1932,1.2,10.3,5.15
1933,14.7,92.7,46.35
1934,8.9,61.3,30.65
1935,14,90.2,45.1
1936,3.5,28.8,14.4
1937,1.3,10,5
1938,7.1,51.9,25.95
1939,0.4,6.4,3.2
1940,0.7,9.4,4.7
1941,1.8,13.7,6.85
1942,0.9,4.3,2.15
1943,1.4,12,6
1944,0.7,8.1,4.05
1945,0.8,7.8,3.9
1946,13.8,89,44.5
1947,4.3,34.7,17.35
1948,4.1,30.7,15.35
1949,0.9,7.6,3.8
1950,2.9,21,10.5
1951,2,14.1,7.05
1952,4.9,37.5,18.75
1953,0.6,6.8,3.4
1954,1.2,11.4,5.7
1955,13.7,89.3,44.65
1956,10.3,72,36
1957,0.3,2.9,1.45
1958,0.7,5.5,2.75
1959,4.3,32.3,16.15
1960,1,8.8,4.4
1961,13.8,89.4,44.7
1962,0.5,7.6,3.8
1963,1.2,11.3,5.65
1964,13.2,84.1,42.05
1965,3.3,24.2,12.1
1966,1.6,11.9,5.95
1967,3,24.8,12.4
1968,6.1,45.6,22.8
1969,4.9,37.6,18.8
1970,3,22.8,11.4
1971,1.9,15.7,7.85
1972,4.7,38,19
1973,1.7,12.7,6.35
1974,4.9,38.6,19.3
1975,11.4,77.1,38.55
1976,1.9,14.4,7.2
1977,20.7,118.1,59.05
1978,8.9,63.7,31.85
1979,3.6,26.1,13.05
1980,0.5,6,3
1981,0.2,2.7,1.35
1982,9.1,65,32.5
1983,1.2,8.1,4.05
1984,3.5,27.9,13.95
1985,3,24.3,12.15
1986,4.4,32.2,16.1
1987,0.1,4.3,2.15
1988,7.5,52.9,26.45
1989,2.1,15.5,7.75
1990,3,23,11.5
1991,11.2,74.1,37.05
1992,2.2,15.4,7.7
1993,3.2,24.2,12.1
1994,2.6,19.7,9.85
1995,0.6,5.5,2.75
