"ID_number","Diameter_in","Height_ft"
5377,0.9,7.7
5378,6.5,47.9
5379,1.1,8.3
5380,1.2,8.9
5381,1.1,8.6
5382,5.6,42.5
5383,1.5,11.7
5384,5.8,44.1
5385,5.1,39.3
5386,0.9,9
5387,2.2,17.1
5388,5.8,44.7
5389,5.3,40.7
5390,9,61.4
5391,1.3,10.6
5392,8.4,60.3
5393,3.4,25.5
5394,21.8,121.5
5395,3.2,23.1
5396,10.6,71.9
5397,0.5,6.4
5398,15.7,99.5
5399,11.5,76.9
5400,0.1,5.2
5401,0.2,4.7
5402,0,3.2
5403,5,37.2
5404,5.7,43.5
5405,0,5.2
5406,2.3,17.3
5407,16.2,101.1
5408,3.2,25.3
5409,7.6,54.9
5410,4.5,34.9
5411,11,74.2
5412,10,69.2
5413,5.7,44.2
5414,7,49
5415,4.1,30.6
5416,16.1,98.9
5417,0.4,6.2
5418,2.3,18.9
5419,3.1,23.8
5420,6.3,47.9
5421,2.2,18.4
5422,3,22.4
5423,2.2,17
5424,1.6,13
5425,3,23.5
5426,0.3,5.3
5427,4.3,31.6
5428,1.7,13.8
5429,1.5,10.5
5430,3.5,26.6
5431,3.3,24.6
5432,0.3,3
5433,12.2,80
5434,5.4,41.2
5435,6,44.3
5436,2.2,17.7
5437,14.7,92.9
5438,0.7,4.9
5439,5,37.8
5440,4.3,32.6
5441,1.5,11.3
5442,3.5,27.5
5443,10.3,71.5
5444,3.3,25.4
5445,8.9,62.1
5446,1,8.2
5447,1.7,13
5448,0.2,1.6
5449,22.1,122.9
5450,3.5,27.8
5451,5.4,40.4
5452,11.5,75.1
5453,1.8,14.9
5454,11.7,77.9
5455,3.5,26.3
5456,10.7,72
5457,5,38.2
5458,0.7,6.2
5459,9.3,63.6
5460,0.8,7.6
5461,2.6,20.5
5462,6.9,50.1
5463,2.2,17.1
5464,1.1,8.1
5465,0.3,5.4
5466,8.7,62.3
5467,28.4,146.5
5468,11.3,74.6
5469,0.7,8.7
5470,0.1,6.4
5471,10.3,69.6
5472,6.5,48.3
5473,0.6,5.3
5474,13.9,88.7
5475,10.6,72.4
5476,2.4,19.1
5477,25.6,134.8
5478,7.3,52.7
5479,0.3,5.1
5480,4.3,32
5481,1.3,9.7
5482,9,64
5483,6.6,47.3
5484,14,90
5485,0.4,4.7
5486,5.4,40.1
5487,1.9,13.2
5488,7.1,52.6
5489,3.7,27.4
5490,2,16
5491,0.7,6.8
5492,5.6,43
5493,0.3,4
5494,1.5,12.2
5495,3.5,28.3
5496,8.4,61.3
5497,0.5,3.7
5498,4.2,32.4
5499,7.6,53.1
5500,3.4,27.6
5501,8,56.8
5502,10.7,72
5503,43.9,190.5
5504,2.7,20.1
5505,2.2,17
5506,2,15.5
5507,2.7,20.6
5508,9.3,65.1
5509,5.8,43.1
5510,5.7,44.3
5511,0,3.4
5512,7,50.9
5513,10.5,71.8
5514,0.7,8.1
5515,0.5,5.5
5516,7,51
5517,6.8,50.3
5518,5.4,39.4
5519,3.4,26.8
5520,2.8,21.6
5521,10.1,71.5
5522,1,7.5
5523,3.8,29.8
5524,0,3.1
5525,3.2,24.4
5526,11.4,75.9
5527,0.5,5.1
5528,4.3,32.4
5529,3.3,24.6
5530,2.8,22.5
5531,4.7,35.9
5532,3.8,30.5
5533,1.8,13.5
5534,7,51
5535,6,45.4
5536,3.4,27
5537,0.9,7.6
5538,5.8,42.8
5539,5.7,41.6
5540,0.1,4
5541,9.8,70
5542,8.4,60.7
5543,2.5,20.9
5544,0.8,7.8
5545,3.1,22.6
5546,5.8,43
5547,3,24
5548,2.1,14
5549,4.3,34.2
5550,7.6,54
5551,2.2,15.9
5552,0.8,7.6
5553,0.1,2.8
5554,7.7,53.8
5555,3.9,30.4
5556,20.2,118.3
5557,9.7,66.8
5558,7.5,53.5
5559,4.9,38
5560,0.7,6.6
5561,0.5,5.4
5562,2.8,21.2
5563,1.8,14.1
5564,11.3,76.6
5565,0.8,7.5
5566,5.8,43.3
5567,10.4,71.6
5568,2.2,14.9
5569,2,15.9
5570,1.3,10.3
5571,7.1,51.7
5572,6.4,47.8
5573,2.1,16.1
5574,0.7,6.7
5575,3.4,25.7
5576,4.4,34.2
5577,8.6,61.1
5578,1.8,14.1
5579,14.6,92
5580,1.4,13
5581,5.2,39.4
5582,6.1,44.6
5583,6.8,49.3
5584,2.7,20.9
5585,5,39.1
5586,19.5,113.2
5587,8.8,64.1
5588,7,51.8
5589,2.1,15.7
5590,0.7,7.2
5591,1.7,14
5592,8.5,61.7
5593,6.7,50.3
5594,0.9,8.2
5595,8.3,60.3
5596,2,15.1
5597,0.2,4.1
5598,3.7,30.6
5599,6,45.1
5600,1.3,11.8
5601,2.7,20.8
5602,3.9,30.2
5603,1.1,7.9
5604,9.3,64.8
5605,0.1,5.7
5606,6.9,51.5
5607,2.3,16.5
5608,7.5,55
5609,4.5,34.2
5610,6.5,48.1
5611,0.9,8.1
5612,0,4
5613,1.9,14.6
5614,0.9,7.8
5615,4.9,35.9
5616,0.8,6.9
5617,3.6,27.8
5618,7.7,56.2
5619,4.7,36.5
5620,1.4,11.3
5621,2.2,16.1
5622,7,50.4
5623,23.7,130.4
5624,11.8,79
5625,8.1,58.9
5626,4,30.1
5627,5.9,43.5
5628,1.1,9.7
5629,4.2,31.6
5630,10.5,73.4
5631,5,38.9
5632,7.6,52.7
5633,0.5,5.1
5634,0.9,8.6
5635,0.8,7.9
5636,14.2,90.7
5637,0.8,7.7
5638,1.2,9.7
5639,2.6,19.4
5640,1.6,12.4
5641,3.9,30.7
5642,0.6,7
5643,19.6,114.3
5644,2.2,16.8
5645,1,8
5646,0,4.7
5647,0.9,8.2
5648,9.4,65.2
5649,7,51.1
5650,2.6,21
5651,1.3,10.1
5652,0.3,5.2
5653,9.6,66
5654,12.4,85.1
5655,5.1,38.1
5656,6,43.4
5657,7.4,54.5
5658,2.7,20.6
5659,8.1,60
5660,3.5,25.3
5661,3.8,28.2
5662,7.4,54.3
5663,0.7,8.4
5664,4,31.8
5665,5.2,37.6
5666,0.3,2.4
5667,3.9,31
5668,1.3,12.2
5669,5.2,40.3
5670,4.7,36.2
5671,3.5,28.7
5672,13.2,86.2
5673,1.9,14.1
5674,0.4,4.6
5675,1,6.9
5676,2.1,15.7
5677,3.3,26.5
5678,9.4,67.9
5679,10.6,72.2
5680,0.6,5.3
5681,7.2,51.4
5682,12.8,84.1
5683,0.3,4.5
5684,8.3,59.2
5685,5.2,40.8
5686,2.9,21.7
5687,7.8,53.7
5688,1.4,10.6
5689,6.1,47
5690,4.2,31.1
5691,0.5,5
5692,9.4,65
5693,0.8,7
5694,3.9,29.6
5695,5.8,44.4
5696,13.4,86.5
5697,13.4,86.7
5698,0.9,7.8
5699,3.2,23.9
5700,6.5,48.2
5701,0.8,7.2
5702,4.1,33.4
5703,0.6,6
5704,7.6,53.7
5705,10.4,70.8
5706,0.7,7.2
5707,6.7,49.5
5708,8.7,62.6
5709,1.3,10.2
5710,4,29.9
5711,1.1,8.6
5712,5.9,43.6
5713,0.9,8.5
5714,1.7,14.5
5715,1.1,9.1
5716,0.1,5.5
5717,9.1,63.7
5718,4.1,32
5719,0.2,5.6
5720,0.6,4.1
5721,1.3,10.7
5722,0.6,6.5
5723,8.3,59.8
5724,7.2,52.3
5725,0.7,7
5726,11.7,79.6
5727,1.6,12.8
5728,3.9,30.1
5729,6.4,48.1
5730,1.7,11.2
5731,0.2,6.1
5732,1.9,12.8
5733,0,6.4
5734,3.9,29.3
5735,0.1,5
5736,1.5,12.5
5737,2.4,18.1
5738,1.8,14.6
5739,2.6,19.9
5740,5,38.3
5741,0.3,5.8
5742,20.6,117.6
5743,6.8,51.1
5744,0.6,7
5745,1.5,11.7
5746,4.3,31.5
5747,0.3,5.3
5748,5,37.3
5749,4.4,32.9
5750,4,29
5751,0.4,6.1
5752,0.5,5
5753,5.9,44.2
5754,7.3,52.6
5755,6.1,46.2
5756,4.9,35.3
5757,7,51.7
5758,4.8,36.2
5759,1.7,14.8
5760,4.6,35.9
5761,3.5,26.5
5762,10.6,73.2
5763,4.9,36.5
5764,9.4,65.5
5765,1.6,13.4
5766,0.4,5
5767,1.7,11.5
5768,8,58
5769,2.2,17.1
5770,0.3,5.5
5771,1.7,14.5
5772,6,45.6
5773,5.8,44.1
5774,19.2,111.7
5775,4.7,36
5776,6.1,43.5
5777,2.9,24.1
5778,4.4,34.2
5779,15.1,96.2
5780,3.2,24.7
5781,5.3,39.2
5782,2.9,22.6
5783,8.1,58.2
5784,4.1,31.5
5785,8.7,62.4
5786,3.5,26.4
5787,1.1,9.5
5788,1.5,10.3
5789,10.7,71.9
5790,3,22.5
5791,0.7,6.7
5792,4.3,33.5
5793,4.6,35.7
5794,1.3,9.5
5795,18,107.3
5796,4.7,35.8
5797,13.6,88.5
5798,1.5,11.9
5799,3.5,26
5800,9.2,63.7
5801,0.2,4.4
5802,17.1,104.4
5803,3.1,24.3
5804,0.5,6.8
5805,0.9,8.3
5806,0.1,3.2
5807,13.1,85.6
5808,1.9,13.5
5809,12.9,84.9
5810,1.6,11.2
5811,0.4,5.4
5812,5.1,38.6
5813,11,74.3
5814,2.2,16.3
5815,18.2,107.2
5816,0.1,4.1
5817,5.1,39.9
5818,5.8,44.8
5819,2.2,17.6
5820,0.4,4.8
5821,3.1,23.8
5822,5.3,40.3
5823,0.5,5.2
5824,0.6,7
5825,2.4,20.7
5826,4.8,36.3
5827,2.1,14.9
5828,2.2,17.8
5829,3,23.2
5830,2.9,24.4
5831,0.9,6.8
5832,2.7,20.7
5833,6.1,44.8
5834,4.3,33.2
5835,6,43.7
5836,3,23.3
5837,6.2,46.5
5838,2.3,18
5839,0.9,8.6
5840,6,43.3
5841,1.7,14.7
5842,1,9.4
5843,4.3,33.9
5844,0.1,3.6
5845,3.5,26.2
5846,4.2,32.9
5847,0.1,3.3
5848,3.3,24.4
5849,8.2,56.7
5850,1.3,11.9
5851,4.7,37.4
5852,1.5,11.8
5853,2,13.5
5854,1.9,14.9
5855,5.3,40.4
5856,5.2,39.8
5857,2.3,19.2
5858,8.4,61.5
5859,5.8,43.3
5860,0.3,3.7
5861,0.4,3.3
5862,16,97.9
5863,0.2,2.8
5864,4.9,37.3
5865,9.8,68.3
5866,1.2,10.2
5867,11.3,77.4
5868,5.9,42.4
5869,6.9,48.9
5870,13.5,87.2
5871,1,9.1
5872,0.3,4.5
5873,3.8,28.5
5874,5.4,40.9
5875,5.4,41.3
5876,3.5,27.2
5877,9.4,65.5
5878,0.4,3.1
5879,6.9,50.6
5880,0.5,5.7
5881,11.1,74.6
5882,14.8,94.2
5883,9.7,67.3
5884,6.5,48.3
5885,16.9,103.6
5886,4.7,35.2
5887,0.5,4.9
5888,2.4,19.4
5889,0.2,4
5890,1.8,13.7
5891,14.8,93.1
5892,1.7,13.3
5893,1.3,12.7
5894,11.4,78.5
5895,2.2,17.6
5896,7.6,54.2
5897,0.6,6.5
5898,0.5,5.9
5899,3.4,24.8
5900,8,57.3
5901,2.1,15.7
5902,14.7,93.6
5903,1.8,13.5
5904,2.9,22.1
5905,1.6,11.1
5906,4.2,31.3
5907,8,58.2
5908,1.2,10.3
5909,4.7,36.6
5910,5.1,41.9
5911,2.7,19.6
5912,0.9,8.3
5913,0.9,7.6
5914,5.1,38.6
5915,4.7,35
5916,4.7,35.1
5917,5.8,43.3
5918,2.3,17.6
5919,4.1,31.9
5920,3.1,24.2
5921,10.9,75.3
5922,4.4,33
5923,6,44.3
5924,1.1,8.1
5925,3.9,30.3
5926,1,10.1
5927,2.7,20.8
5928,0.2,4.5
5929,3.6,26.4
5930,2,16.1
5931,1.3,8.8
5932,1.9,14.4
5933,2,15.9
5934,14.4,91.6
5935,4.7,34.8
5936,0.3,3.8
5937,0.9,8.3
5938,7.9,54.7
5939,1.3,11.8
5940,10.3,71.2
5941,3.5,27.1
5942,1.4,11.1
5943,10.4,70.4
5944,9.3,65.4
5945,6,43.7
5946,5.5,43
5947,3.1,23.2
5948,9.2,62.9
5949,13.2,85
5950,3.1,23.6
5951,8.8,64.1
5952,4.1,30.1
5953,8.2,58.2
5954,9.2,65.1
5955,1.4,11.2
5956,12.4,81.3
5957,4,31.2
5958,8.1,59.1
5959,6,46
5960,21.4,120.6
5961,0.2,7.5
5962,2.8,22.9
5963,5,40
5964,1.6,13.8
5965,6.7,50
5966,2.2,17.3
5967,1.1,9.3
5968,2.1,16.6
5969,1,7.6
5970,0.1,4.7
5971,11.3,75.5
5972,5.5,41.5
5973,6.9,50.4
5974,1.3,9.7
5975,2.1,16.4
5976,2.1,17.7
5977,0.1,6
5978,12.2,82.1
5979,8.3,60.2
5980,5.7,41.6
5981,1.2,9.6
5982,5,38.2
5983,0.8,7
5984,2.8,21.1
5985,10.7,72.5
5986,10.3,72.1
5987,0.9,6.4
5988,5.2,39.4
5989,11.5,77.3
5990,3.2,22.5
5991,15.7,96.8
5992,8.7,61.3
5993,2.3,20.1
5994,2.1,16.2
5995,1.6,10.5
5996,2.9,22.4
5997,2.6,22
5998,0.9,6.9
5999,5.4,40
6000,10.4,70.4
6001,2.3,17.8
6002,3.6,28.3
6003,3.2,24.6
6004,1.5,11.1
6005,2.9,22.2
6006,1.6,13.1
6007,6.9,51
6008,14.2,92.3
6009,3.1,24.6
6010,8.3,58
6011,3.6,28.1
6012,4.5,35.5
6013,1.2,11.3
6014,8.6,60.9
6015,0.3,6
6016,7.5,53.6
6017,2.6,20
6018,14.5,91.3
6019,1.4,12.5
6020,8,56.9
6021,2.6,18.1
6022,6.5,46.7
6023,1.6,12.4
6024,2.8,20.9
6025,12.2,81
6026,2.7,21.5
6027,6.7,49.5
6028,4,30
6029,0.3,5.5
6030,5.4,40
6031,9.4,67.3
6032,2,14.5
6033,8.8,62.6
6034,12.1,81.2
6035,2.5,19.9
6036,1,8
6037,3.8,32.1
6038,0.2,4.6
6039,3,25.6
6040,1,8.7
6041,1.8,13.3
6042,2,15.4
6043,10.5,71.7
6044,5,39.3
6045,2.1,18.1
6046,17.3,104.8
6047,6.1,46.2
6048,5.7,43.5
6049,6.7,47.8
6050,0.2,4
6051,2.1,15
6052,2.2,17
6053,3.1,23.8
6054,7.9,56.9
6055,0.7,6.9
6056,0.6,7
6057,1.5,10.8
6058,2.9,23.7
6059,0.3,4.7
6060,13.1,86.2
6061,0,3.8
6062,2.6,20.4
6063,5.3,39.7
6064,1.6,13.3
6065,0.8,7.9
6066,4.3,32.9
6067,4.4,34.3
6068,4.9,37.9
6069,4.4,33.2
6070,0.8,8.3
6071,6.3,46.4
6072,5.1,38.4
6073,1,7
6074,6.8,49.1
6075,4.1,30.3
6076,8.9,62.1
6077,3.2,25.1
6078,2.2,17.4
6079,0.5,4.5
6080,0.1,5.6
6081,1.7,11.2
6082,1.6,13.7
6083,7.7,57.1
6084,0.6,5.9
6085,3.7,28.5
6086,8.9,61.9
6087,0.3,4.4
6088,5,36.5
6089,0.6,5.4
6090,2,16.5
6091,1.2,11
6092,2.1,18
6093,5.8,44.9
6094,8.9,62.9
6095,6.2,46.8
6096,12.7,81.2
6097,2.1,14.7
6098,3.6,28
6099,0.4,3.7
6100,0.6,6.4
6101,0.1,3.8
6102,9.6,68.4
6103,0.4,4.4
6104,1.4,13.3
6105,4.9,36.1
6106,0.6,7.4
6107,1,9.2
6108,1.4,11.6
6109,3.2,24.2
6110,0.8,4.8
6111,16.4,101.1
6112,5.3,39.7
6113,2.2,15.1
6114,10.3,71.6
6115,2.1,15.5
6116,8.7,59.3
6117,7.7,56
6118,12.3,81.7
6119,2.1,18.5
6120,8.4,60.4
6121,1.3,10.9
6122,2.9,22.2
6123,3.1,23.8
6124,2.6,19.8
6125,12.9,82.7
6126,8.4,60.2
6127,4.1,30.7
6128,3.3,26.8
6129,5,37.4
6130,0.5,7.1
6131,1.1,8.9
6132,6.3,45.8
6133,5.9,44.4
6134,2.2,17.4
6135,0.9,8
6136,0.3,4.9
6137,2.8,21.8
6138,6.1,45.4
6139,5.1,37.2
6140,2.3,15.3
6141,3.7,28.5
6142,5.5,40.4
6143,2.8,21.8
6144,3.1,22.8
6145,8.1,57.8
6146,2.1,15
6147,8.9,64.2
6148,1,7.3
6149,16.8,100.6
6150,5.8,42.7
6151,3.8,31.7
6152,2.6,22.6
6153,5.6,41.8
6154,1.6,12.4
6155,3.1,23.4
6156,0.8,6.9
6157,10.2,69.6
6158,9,62.8
6159,4.2,32.6
6160,4.1,31.2
6161,8.5,61
6162,0.6,5.3
6163,1.2,10
6164,0.4,5.5
6165,2.3,16.8
6166,0.2,4.3
6167,14,91.6
6168,1,8.4
6169,5.3,40.9
6170,2.8,22.4
6171,2,14.6
6172,0.7,5.5
6173,5.1,39.6
6174,1.7,14.4
6175,0.2,4.6
6176,3.5,27.7
6177,7.3,53
6178,8.8,60
6179,0.6,4.9
6180,0.9,7
6181,6.7,49.4
6182,3.9,29.1
6183,0.9,8.6
6184,1.7,13.4
6185,1.5,12.8
6186,0.5,5.5
6187,5.5,40.8
6188,5.9,45.1
6189,1,7.3
6190,6.7,49.3
6191,3.3,27.1
6192,1.7,13.9
6193,5.4,40.8
6194,1.3,10.7
6195,0.9,8.4
6196,2.1,16.5
6197,2.6,19.8
6198,6,44.2
6199,9.5,65.8
6200,4.5,33.4
6201,0.2,5.9
6202,0.8,6.3
6203,3.7,27.2
6204,4.7,35.8
6205,8.4,60
6206,9.4,64.1
6207,3.8,29.4
6208,2.4,19.5
6209,2.7,21.1
6210,2.9,23.1
6211,16.7,102.7
6212,5.8,44.8
6213,13.4,86.6
6214,0.6,5.4
6215,9.4,65.4
6216,6.7,50
6217,3.2,25.4
6218,7.4,52.7
6219,1.1,8.1
6220,4.2,30.7
6221,0.9,6.8
6222,5.5,40.4
6223,5.1,37.4
6224,2.5,18.2
6225,3.8,30.4
6226,2.8,22.9
6227,14.2,91.7
6228,0.2,2.8
6229,3.5,29.9
6230,0.2,4.1
6231,1.1,10.2
6232,14,89.8
6233,0.7,4.5
6234,6.4,45.6
6235,14.4,90.6
6236,0.7,6.2
6237,1.1,9.6
6238,8.5,59.9
6239,1.9,12.8
6240,1.2,9.3
6241,4.5,34.1
6242,1.5,12.6
6243,2.3,18.4
6244,1,8.2
6245,5.4,41.5
6246,0.5,4.3
6247,1.6,13.8
6248,4.5,35.7
6249,0.9,5.8
6250,5.6,41.9
6251,4.6,33.6
6252,0.4,4.7
6253,3.3,24.9
6254,0.2,4.7
6255,5.7,42.4
6256,1.1,8.6
6257,3.6,27.9
6258,2.6,21.1
6259,2.4,18.6
6260,1.5,12.8
6261,7,50.4
6262,1.1,9.2
6263,0.2,3.7
6264,3,23.6
6265,0.4,6.7
6266,6.6,47.9
6267,4.2,33.2
6268,5.7,41
6269,0.2,5.6
6270,5.2,38.8
6271,0.6,5.9
6272,2,14.9
6273,0.4,5.2
6274,3.3,25.2
6275,4.7,36.4
6276,1.7,14.3
6277,2.9,23.6
6278,5,36.8
6279,0.1,5.5
6280,8.3,61.8
6281,0.6,8
6282,7,51.1
6283,2,16.4
6284,12.5,83.9
6285,3.9,28.9
6286,4.2,32.5
6287,0.3,3.8
6288,3.6,28
6289,3.1,24.8
6290,3.1,23.9
6291,0,3.6
6292,0.1,4.4
6293,3.7,27.9
6294,5,38.5
6295,4,29.6
6296,0.1,5.5
6297,3.2,23.5
6298,10.6,72.5
6299,1.5,13.5
6300,5.3,39.9
6301,1.2,9.1
6302,0.2,4.3
6303,11.5,77.2
6304,4.9,37.9
6305,2.9,24.3
6306,2,14.9
6307,18.9,112.4
6308,6.7,51.9
6309,10.5,73.4
6310,5.7,40.6
6311,3.4,25
6312,15,95.2
6313,3.2,26.7
6314,0.2,3.6
6315,8.7,62.9
6316,7.5,55
6317,5.4,40.4
6318,5.4,40.6
6319,2.3,19
6320,1.3,10.9
6321,25.8,139
6322,6.7,48.5
6323,2.2,16.2
6324,4.3,33.8
6325,1.6,11.6
6326,2.7,20
6327,1,7.1
6328,2,14.3
6329,5.5,41.3
6330,0.1,3.1
6331,8.5,59.8
6332,1.9,14.9
6333,0.2,4.8
6334,7.4,54.4
6335,5.9,43.2
6336,1,11.3
6337,6.1,45.8
6338,2,15.2
6339,4.5,34
6340,7.5,54.9
6341,1.7,13.2
6342,9.4,64.9
6343,1.1,9
6344,1.4,11.9
6345,1.6,14.1
6346,0.4,4.8
6347,11.3,77.9
6348,3.6,27.9
6349,0.8,6.6
6350,0.8,5.5
6351,2,14
6352,10,69.5
6353,3.2,25.6
6354,1.1,10.1
6355,4.9,35.3
6356,8.8,61.3
6357,0.4,4.9
6358,12.3,81.6
6359,1.4,10.8
6360,4.9,37.8
6361,4.1,33.2
6362,3,24.6
6363,18.4,108.1
6364,3.5,26.8
6365,4.7,34.5
6366,5.8,43.2
6367,7.6,57.3
6368,0.2,3.6
6369,2.1,15.9
6370,12.6,82.9
6371,0.6,6.8
6372,3.8,30.9
6373,1.2,7.8
6374,1,10
6375,3.5,26.8
6376,13.5,88
6377,11.4,77.3
6378,0.4,4.7
6379,11.7,78.1
6380,8.1,58
6381,5.7,43.1
6382,14.5,91.1
6383,1,8.2
6384,1,7.7
6385,16,99.6
6386,0.5,5.8
6387,6.3,46.6
6388,2.4,17.8
6389,6.4,45.9
6390,4.6,34.7
6391,25.1,133.5
6392,3.5,24.4
6393,2.9,22.7
6394,14.5,92.7
6395,4,29.7
6396,16.9,103.3
6397,1.9,14.2
6398,9,63.6
6399,5.3,39.2
6400,10.8,75
6401,2,13.7
6402,1.9,15.7
6403,1.1,9.1
6404,5.7,42.8
6405,0.4,3.6
6406,5.5,41.2
6407,2.6,19.2
6408,2.8,21.9
6409,5.9,45.6
6410,11.5,76.8
6411,0.2,4.5
6412,10.2,71.6
6413,6.4,47
6414,3.3,26.5
6415,5.1,39
6416,4.2,31.5
6417,1.9,15
6418,5.9,45.1
6419,2.2,17.5
6420,2.8,20.6
6421,0.7,6.3
6422,19.8,114.8
6423,0.6,6.2
6424,3.7,27.2
6425,0.9,9.2
6426,5.5,40.9
6427,5,36.9
6428,9.3,65.2
6429,9.2,64.7
6430,13.1,84.4
6431,0.7,5.9
6432,9.4,66.7
6433,7.1,52.5
6434,1.7,14.8
6435,14.9,93.4
6436,1.3,10.4
6437,2,16.3
6438,3.8,28.8
6439,3,22.7
6440,2.3,18.2
6441,6,45.4
6442,1,7.8
6443,0.5,5.7
6444,5.9,43.1
6445,3.6,26.1
6446,0.7,7.7
6447,0.1,5.7
6448,1.5,11.9
6449,1.1,12.1
6450,17.4,104.2
6451,6.2,45.5
6452,1,6.9
6453,4,31.7
6454,1.5,10.4
6455,4.2,33
6456,2.1,14.2
6457,2.2,18.5
6458,0.7,6
6459,3.4,26.7
6460,5.8,44.3
6461,0.3,6.4
6462,0.4,4.8
6463,1.8,16.7
6464,5.5,40.9
6465,1.2,10.7
6466,6.1,46.5
6467,0.2,4.3
6468,1.2,9.8
6469,1.2,9.9
6470,1.7,13.6
6471,6.1,44.3
6472,0.2,5.3
6473,1.3,11.9
6474,5.6,41.4
6475,7.2,52
6476,2.7,21.4
6477,2.8,20.7
6478,4,31.4
6479,2.4,18.3
6480,1.8,13.4
6481,1.3,11.9
6482,3.4,27.2
6483,5.8,45.2
6484,3.5,28
6485,9.7,66.8
6486,9.5,67.1
6487,1.6,13.9
6488,1.8,12.8
6489,1.7,12.8
6490,4.6,35.3
6491,1.6,13.2
6492,1.9,15.4
6493,1.3,9.3
6494,0.7,6.2
6495,18.7,112.2
6496,10.2,70.6
6497,3.3,25
6498,9.9,68.6
6499,1,6.9
6500,4.4,32.4
6501,4.3,32.7
6502,0.5,3.5
6503,1.3,11.6
6504,7.5,55.5
6505,3.7,27.5
6506,15.9,98
6507,1.7,11.2
6508,0.1,3.7
6509,6.4,45.9
6510,0.9,7.6
6511,8.2,57.1
6512,2.3,16.5
6513,2.6,19.9
6514,16.9,104.5
6515,3.6,27.8
6516,0.2,3.3
6517,5.5,42.3
6518,0.7,6.4
6519,0.8,6.7
6520,3.9,29.6
6521,7,50.9
6522,4.7,34.2
6523,1.6,12.2
6524,9.6,67.5
6525,1.4,10.8
6526,11.9,81.6
6527,4.4,32.6
6528,1.4,13.1
6529,6.5,45.8
6530,10.4,72.3
6531,4.8,36.1
6532,2.8,21.5
6533,4.1,31.9
6534,2.8,23.1
6535,3.5,27.2
6536,2,15.3
6537,3,20.2
6538,8.5,59.2
6539,3.2,25.2
6540,3.7,29.6
6541,0.3,5.2
6542,8.7,62.4
6543,9.5,66.2
6544,7.7,53.5
6545,4,30.8
6546,0.7,6.8
6547,2,15.6
6548,13.2,86.5
6549,19.3,114.6
6550,0.8,7.6
6551,12.2,80.7
6552,0.4,4.6
6553,9.1,63.2
6554,7.4,54.1
6555,7.8,56.2
6556,0.8,8.8
6557,15.9,97.7
6558,4.4,34.2
6559,0.7,6.2
6560,15.4,96.6
6561,9.2,65.7
6562,3.1,23.5
6563,1.1,8.7
6564,0.1,5
6565,3.1,23.8
6566,1,7.8
6567,0.4,4.8
6568,0,4.9
6569,5.5,40.8
6570,9.3,66.3
6571,26.6,140.6
6572,0.7,5.9
6573,2.2,18.2
6574,12.2,80.5
6575,4.1,32.4
6576,1,7.6
6577,14,90.4
6578,2.6,19.2
6579,21.6,123.6
6580,5.3,40.2
6581,2.5,19.3
6582,0.5,5.5
6583,1,8.2
6584,0.5,5
6585,8.5,61.8
6586,1.7,13.2
6587,13.5,88.8
6588,4.8,37.5
6589,3,24.5
6590,2.7,20.7
6591,5.2,39.3
6592,7.1,52.6
6593,0.9,8.9
6594,5,36.9
6595,0.4,4.9
6596,9.9,68.9
6597,8.8,63.1
6598,6.7,48.9
6599,15.9,97.8
6600,6.2,46.4
6601,3.6,28.7
6602,6.2,46.5
6603,6.4,46.5
6604,0.7,5.7
6605,1.9,13.6
6606,12.3,81
6607,8.5,61.2
6608,7.4,54.6
6609,1,6.8
6610,4.9,36.8
6611,0.5,5.4
6612,1.5,11.1
6613,2.9,20.8
6614,0.2,4.6
6615,2.6,20.3
6616,2.7,20.3
6617,0.5,5.1
6618,0.5,6.3
6619,1.6,12.3
6620,0.7,5.4
6621,3.5,27.2
6622,0.4,5.7
6623,21,119.5
6624,6.2,45.4
6625,5.8,44.2
6626,0.8,5.9
6627,1.7,13.4
6628,3.3,24
6629,13.9,88.4
6630,1.2,9
6631,0.8,7.6
6632,3.3,25.3
6633,0.1,4.4
6634,7.7,55.5
6635,2.3,16.8
6636,2.1,16.6
6637,3.2,24.2
6638,0.7,7.1
6639,14.8,94
6640,2.2,17.7
6641,3.8,29.2
6642,9.2,64.3
6643,12.9,85.3
6644,2.1,17.2
6645,6.2,46.4
6646,6.4,49.6
6647,2.2,16.6
6648,14.7,94
6649,2.2,18.6
6650,1.6,13.6
6651,10.5,73.1
6652,3.9,30.4
6653,6.6,49
6654,2.7,20.4
6655,4.7,35.9
6656,0.6,6.8
6657,3.4,26.9
6658,1.8,14.7
6659,3.6,28.4
6660,4.5,35
6661,7,50.1
6662,4.7,37.2
6663,6.2,46.1
6664,6.7,49.4
6665,1.3,9.4
6666,2.6,19.6
6667,1.5,10.6
6668,8.1,58.4
6669,1.8,14.9
6670,1.6,11.3
6671,24.1,130.7
6672,3.7,28.6
6673,0.2,4
6674,3.6,28.2
6675,6.2,46.2
6676,0.2,4.2
6677,7.8,56.7
6678,5,38.1
6679,5.4,41.3
6680,5.8,42.4
6681,3.6,27.4
6682,1.9,14.4
6683,0.5,4.6
6684,12.7,83.4
6685,6.5,48.9
6686,5.4,39.4
6687,3.9,31.4
6688,8.3,57.8
6689,8.6,60.9
6690,2.3,18.1
6691,1.3,12.8
6692,8.4,60.9
6693,11.7,78.7
6694,1.6,12.2
6695,6.5,47.6
6696,5.9,44.6
