"ID_number","Diameter_in","Height_ft","Ht2LC_ft"
1032,6.9,49.1,24.55
1033,3.1,26.8,13.4
1034,5,36.6,18.3
1035,7.1,50.8,25.4
1036,6.2,46.3,23.15
1037,2.6,19.6,9.8
1038,0.5,6.7,3.35
1039,11.3,75.2,37.6
1040,0.1,3.5,1.75
1041,0,3.8,1.9
1042,3.4,26.5,13.25
1043,13.3,88.1,44.05
1044,0.4,4.4,2.2
1045,3.5,28.4,14.2
1046,10.2,69.4,34.7
1047,3,23.7,11.85
1048,2.1,17.9,8.95
1049,2,14.5,7.25
1050,0.1,4.5,2.25
1051,1.9,13.2,6.6
1052,1.2,9.2,4.6
1053,2.3,17,8.5
1054,8,58.6,29.3
1055,2.2,16.5,8.25
1056,9,63.9,31.95
1057,0.2,5.7,2.85
1058,0.9,7.4,3.7
1059,2.8,22.8,11.4
1060,1.7,12.6,6.3
1061,6.7,48.6,24.3
1062,3.2,25.3,12.65
1063,0.8,6.3,3.15
1064,1.3,11.5,5.75
1065,6.2,47.5,23.75
1066,2,14.1,7.05
1067,16.2,99.4,49.7
1068,0.1,4.9,2.45
1069,5.8,43.3,21.65
1070,12.1,80.2,40.1
1071,0.7,6.7,3.35
1072,2.5,20.7,10.35
1073,4.4,33.4,16.7
1074,4.5,35.1,17.55
1075,3.9,30.6,15.3
1076,2.5,19.1,9.55
1077,2.2,18.3,9.15
1078,5.9,42.7,21.35
1079,1.2,9.5,4.75
1080,0.4,5.3,2.65
1081,8.4,59.1,29.55
1082,1.6,11.4,5.7
1083,5.8,45.1,22.55
1084,5.6,41.7,20.85
1085,2.1,15.4,7.7
1086,13.1,87.9,43.95
1087,4.7,35.2,17.6
1088,13.1,85,42.5
1089,2.4,20.6,10.3
1090,8.1,58.7,29.35
1091,2.3,17,8.5
1092,30.4,152.7,76.35
1093,6.7,48.3,24.15
1094,1.2,10.1,5.05
1095,9.1,65.5,32.75
1096,4.5,35.1,17.55
1097,18.2,108.9,54.45
1098,1,6.8,3.4
1099,6.1,46,23
1100,2,16.1,8.05
1101,0.6,5.1,2.55
1102,9.4,66,33
1103,6.5,47,23.5
1104,18.2,109.2,54.6
1105,16.5,100.1,50.05
1106,1,8.1,4.05
1107,4.5,34.6,17.3
1108,0.9,7.3,3.65
1109,2.5,18.7,9.35
1110,6.2,44.4,22.2
1111,6.5,48.3,24.15
1112,1.3,12.2,6.1
1113,6.5,48.5,24.25
1114,3.2,24.6,12.3
1115,5.2,39.3,19.65
1116,9.4,64.5,32.25
1117,2.6,20.2,10.1
1118,5.2,40.3,20.15
1119,11.6,79.5,39.75
1120,1.6,14.2,7.1
1121,1.7,13.1,6.55
1122,5.1,38.1,19.05
1123,1,8.5,4.25
1124,32.7,159.1,79.55
1125,3.1,25,12.5
1126,2.1,17.8,8.9
1127,3.9,28.2,14.1
1128,3.1,23,11.5
1129,4.5,34.4,17.2
1130,3.9,30.3,15.15
1131,12.6,83.2,41.6
1132,9.4,64.1,32.05
1133,0.8,6.9,3.45
1134,7.8,56.3,28.15
1135,4.7,34.9,17.45
1136,2,18,9
1137,0.7,7.1,3.55
1138,11.1,76,38
1139,0.4,6.1,3.05
1140,3.3,26.1,13.05
1141,4.5,35.2,17.6
1142,3.4,26.4,13.2
1143,9.3,64.3,32.15
1144,1,7.1,3.55
1145,5.5,40.1,20.05
1146,12.9,85.7,42.85
1147,12.2,81.3,40.65
1148,2.2,16.7,8.35
1149,0.8,6.1,3.05
1150,32,156.7,78.35
1151,5.3,40,20
1152,1.8,14,7
1153,6.7,49.2,24.6
1154,4,31,15.5
1155,0.2,4.5,2.25
1156,7.1,52.5,26.25
1157,5.1,39,19.5
1158,3.8,29.9,14.95
1159,2.4,17.7,8.85
1160,1.1,9.5,4.75
1161,3.5,26.7,13.35
1162,8,57.6,28.8
1163,5.7,41.4,20.7
1164,4.2,32.3,16.15
1165,3,23,11.5
1166,4.9,38.2,19.1
1167,1.2,11,5.5
1168,1.1,8,4
1169,29.8,150.6,75.3
1170,0.2,3.8,1.9
1171,3.4,25.8,12.9
1172,0,5.3,2.65
1173,0.3,4.6,2.3
1174,1.3,12.3,6.15
1175,1.9,16.2,8.1
1176,4.9,36.3,18.15
1177,25.6,136.2,68.1
1178,3.5,24.5,12.25
1179,4.5,35,17.5
1180,6,45,22.5
1181,9.4,65.2,32.6
1182,3.2,24.8,12.4
1183,1.6,11.7,5.85
1184,3.2,24.3,12.15
1185,3.7,29,14.5
1186,12.9,84.8,42.4
1187,6.1,44.9,22.45
1188,3.5,28.8,14.4
1189,6.9,51.6,25.8
1190,1,9.3,4.65
1191,2.5,21.5,10.75
1192,6.2,44.9,22.45
1193,4.5,34.7,17.35
1194,13.7,88,44
1195,2.4,19.1,9.55
1196,1.7,15.2,7.6
1197,10.1,70.2,35.1
1198,1.4,11.7,5.85
1199,11.5,78.1,39.05
1200,4.7,36.5,18.25
1201,3.7,28.5,14.25
1202,0.3,5,2.5
1203,7.9,56.4,28.2
1204,4.4,34.2,17.1
1205,3.2,23.6,11.8
1206,0.6,6,3
1207,2.1,14.9,7.45
1208,6.7,50.2,25.1
1209,3.6,27.4,13.7
1210,3.1,22.9,11.45
1211,1.1,9.9,4.95
1212,6.8,50.5,25.25
1213,1.3,10,5
1214,5.6,41.9,20.95
1215,5.7,42.5,21.25
1216,12.4,82.5,41.25
1217,8.1,60.1,30.05
1218,1.4,9.6,4.8
1219,10.1,70.1,35.05
1220,5.4,41.2,20.6
1221,13.2,86.9,43.45
1222,1.7,13.9,6.95
1223,9.3,64.5,32.25
1224,2.6,19.2,9.6
1225,3.5,28,14
1226,6.1,44.5,22.25
1227,7.1,52.8,26.4
1228,1.7,13.9,6.95
1229,1.1,8.9,4.45
1230,8.4,58,29
1231,3.1,23.3,11.65
1232,3.1,25.6,12.8
1233,4.7,35.2,17.6
1234,5.8,43.1,21.55
1235,1.1,9.9,4.95
1236,2.4,17.1,8.55
1237,0.1,5.6,2.8
1238,2.3,18.5,9.25
1239,3.5,28.5,14.25
1240,5.3,42.2,21.1
1241,0.9,9.4,4.7
1242,5.2,37.5,18.75
1243,2.4,18.1,9.05
1244,1.1,8.7,4.35
1245,1.1,11.4,5.7
1246,0.9,6.5,3.25
1247,1.7,14.5,7.25
1248,4.3,33.1,16.55
1249,3.9,30.8,15.4
1250,1.4,10.7,5.35
1251,0.2,2,1
1252,1.6,12.8,6.4
1253,7.3,50.4,25.2
1254,0.3,4.2,2.1
1255,5.5,41.4,20.7
1256,2.3,17.7,8.85
1257,11.1,76.5,38.25
1258,0.5,4.8,2.4
1259,2.7,20.4,10.2
1260,2.5,17.8,8.9
1261,0.4,4.4,2.2
1262,0,3.6,1.8
1263,11.1,74.5,37.25
1264,1.5,12.2,6.1
1265,4.2,32.7,16.35
1266,7.2,52.8,26.4
1267,7.2,52.3,26.15
1268,0.5,4.5,2.25
1269,2.6,22.4,11.2
1270,0.3,6.3,3.15
1271,4.2,33.8,16.9
1272,1.4,11.1,5.55
1273,10.9,74.1,37.05
1274,0.1,6,3
1275,1.6,12.9,6.45
1276,0.3,4.1,2.05
1277,1.3,8.5,4.25
1278,2.2,17,8.5
1279,2.1,16.5,8.25
1280,1.4,12.1,6.05
1281,4.3,31.2,15.6
1282,13.9,88.9,44.45
1283,0.1,3.5,1.75
1284,1,7.2,3.6
1285,3.9,31.8,15.9
1286,4.5,34.5,17.25
1287,0.6,5.3,2.65
1288,7.9,55.9,27.95
1289,8.2,58.8,29.4
1290,0.9,7.2,3.6
1291,7.1,51.6,25.8
1292,5.6,41.2,20.6
1293,9.5,65.1,32.55
1294,2,15.6,7.8
1295,0,5.2,2.6
1296,8.1,56.1,28.05
1297,0.3,4.5,2.25
1298,3.7,28.2,14.1
1299,4.2,32.1,16.05
1300,1.9,15,7.5
1301,3.5,27.3,13.65
1302,3.9,30.8,15.4
1303,4.1,32.2,16.1
1304,0.4,4.8,2.4
1305,9.3,66.5,33.25
1306,5.7,43.5,21.75
1307,0.7,8,4
1308,6.4,47.9,23.95
1309,3.5,27.9,13.95
1310,3.7,28.5,14.25
1311,16,98.6,49.3
1312,12.9,85.2,42.6
1313,11.3,76.4,38.2
1314,2.5,18.5,9.25
1315,1,7.4,3.7
1316,4.7,35.9,17.95
1317,0.6,4.8,2.4
1318,21.1,120.1,60.05
1319,7.8,56.4,28.2
1320,3.7,30.3,15.15
1321,17.8,107.2,53.6
1322,0.7,7.3,3.65
1323,7.3,53.2,26.6
1324,9.4,65.6,32.8
1325,1.2,6.9,3.45
1326,8.3,60.4,30.2
1327,6,43.9,21.95
1328,1,6.8,3.4
1329,2.4,18.5,9.25
1330,12.2,81.2,40.6
1331,3.9,28.5,14.25
1332,8.7,62.1,31.05
1333,0.4,5.5,2.75
1334,3.7,27.5,13.75
1335,7.4,52.5,26.25
1336,6.5,46.9,23.45
1337,4.5,34.9,17.45
1338,5.4,39.6,19.8
1339,3,23.7,11.85
1340,2.4,18.6,9.3
1341,6.7,50,25
1342,2.3,19,9.5
1343,11.6,75.5,37.75
1344,14.2,91.3,45.65
1345,3.3,25.1,12.55
1346,6.9,51,25.5
1347,5,38.3,19.15
1348,11.1,74.7,37.35
1349,4.6,36.8,18.4
1350,0.3,2.8,1.4
1351,7.3,55,27.5
1352,6,46.5,23.25
1353,0.1,5.8,2.9
1354,7.5,53.7,26.85
1355,3.4,25.1,12.55
1356,5.7,42,21
1357,1.1,11.8,5.9
1358,2.8,22.5,11.25
1359,1.8,13.5,6.75
1360,1.9,14.6,7.3
1361,8.9,62.5,31.25
1362,3.2,24.7,12.35
1363,6.1,44.6,22.3
1364,0.7,7.1,3.55
1365,1.3,9.2,4.6
1366,1,8.6,4.3
1367,8.3,59.8,29.9
1368,12.8,85.4,42.7
1369,7.1,52.2,26.1
1370,0.6,5.2,2.6
1371,0.4,2.3,1.15
1372,0.5,5.7,2.85
1373,1.4,11.5,5.75
1374,0.2,3.6,1.8
1375,23.8,129.9,64.95
1376,0,3.9,1.95
1377,5,38.1,19.05
1378,1.4,10.8,5.4
1379,7.2,51.7,25.85
1380,2,16.6,8.3
1381,2.7,21.6,10.8
1382,3.4,27.1,13.55
1383,2.7,19.6,9.8
1384,2.4,18.6,9.3
1385,13.4,87,43.5
1386,4.9,36.9,18.45
1387,1.8,12.8,6.4
1388,0.6,5.3,2.65
1389,5,37.1,18.55
1390,7.7,54.5,27.25
1391,5.4,40.9,20.45
1392,13.9,88,44
1393,0.9,7.5,3.75
1394,5.5,40.1,20.05
1395,2.3,18.7,9.35
1396,6.5,48.6,24.3
1397,10.1,68.7,34.35
1398,5.3,39.5,19.75
1399,12.6,85.1,42.55
1400,2.4,18.1,9.05
1401,8.9,62.7,31.35
1402,0,4.2,2.1
1403,1.4,13.3,6.65
1404,14.1,90.6,45.3
1405,3.4,26.1,13.05
1406,0.3,5.2,2.6
1407,13.5,87.6,43.8
1408,1.2,9.9,4.95
1409,0.6,7.4,3.7
1410,5.5,42.2,21.1
1411,1.5,12.2,6.1
1412,3.2,24.5,12.25
1413,2.7,20.7,10.35
1414,6.5,47.7,23.85
1415,32.9,159.3,79.65
1416,0.4,2.9,1.45
1417,14.8,92.9,46.45
1418,5.6,42.9,21.45
1419,0.1,4.8,2.4
1420,1,8.5,4.25
1421,1,7.6,3.8
1422,14.9,95.4,47.7
1423,5.6,42,21
1424,1.2,8.6,4.3
1425,4.5,32.3,16.15
1426,9.1,65.3,32.65
1427,0.6,5,2.5
1428,0.6,6.3,3.15
1429,3,22.5,11.25
1430,9.4,65.3,32.65
1431,6,45.1,22.55
1432,3.4,26.3,13.15
1433,9.6,65.9,32.95
1434,6.5,47.3,23.65
1435,12.7,83.1,41.55
1436,6.9,50.8,25.4
1437,7.2,54.6,27.3
1438,0.6,6.4,3.2
1439,1.8,14.1,7.05
1440,0.1,5.1,2.55
1441,13.1,86.6,43.3
1442,10.8,73.5,36.75
1443,0.1,3.7,1.85
1444,1.4,12.1,6.05
1445,5.7,41.8,20.9
1446,7.1,53,26.5
1447,2,14.7,7.35
1448,0.2,3.7,1.85
1449,4.5,33.3,16.65
1450,0.6,6.3,3.15
1451,4.7,36.1,18.05
1452,0.3,5.6,2.8
1453,1.3,8.7,4.35
1454,4.8,35.8,17.9
1455,5.3,38.6,19.3
1456,0.4,4.6,2.3
1457,3,22,11
1458,13.7,88,44
1459,4.6,34.1,17.05
1460,7.5,54.3,27.15
1461,0.4,4.5,2.25
1462,15.3,95.9,47.95
1463,6.1,45.1,22.55
1464,15.2,95.9,47.95
1465,5.4,41.1,20.55
1466,11.3,76.9,38.45
1467,6,44.3,22.15
1468,1.8,14.2,7.1
1469,12,79,39.5
1470,5.8,45.6,22.8
1471,13.8,88.5,44.25
1472,3.2,25.4,12.7
1473,0.8,7.2,3.6
1474,0,5.4,2.7
1475,2.1,16.7,8.35
1476,1.9,14.1,7.05
1477,17.1,102.5,51.25
1478,0.5,7,3.5
1479,1.7,12.6,6.3
1480,2.5,19.8,9.9
1481,2.4,18.6,9.3
1482,2,16.1,8.05
1483,6.9,49.2,24.6
1484,13.7,88.1,44.05
1485,2.7,20.5,10.25
1486,8.1,58.2,29.1
1487,6.2,45.6,22.8
1488,5.8,43,21.5
1489,8,61.6,30.8
1490,3.2,25.8,12.9
1491,1.7,12.1,6.05
1492,9.4,65.7,32.85
1493,1,7.7,3.85
1494,6.9,50.8,25.4
1495,4.5,34.6,17.3
1496,14.2,90.7,45.35
1497,0.7,5.2,2.6
1498,5.5,39.5,19.75
1499,2.8,22.3,11.15
1500,4.5,35.3,17.65
1501,8.9,62.7,31.35
1502,2.4,17.7,8.85
1503,1.9,14.8,7.4
1504,5,37.4,18.7
1505,3.3,24.9,12.45
1506,8.3,59.5,29.75
1507,1.7,13.7,6.85
1508,2.1,17.2,8.6
1509,1.4,10.9,5.45
1510,2.1,17,8.5
1511,5.4,39.7,19.85
1512,6.1,44.3,22.15
1513,8.2,59.8,29.9
1514,1.6,13.4,6.7
1515,0.7,7.1,3.55
1516,1.1,7.8,3.9
1517,7.4,54,27
1518,11.7,81.1,40.55
1519,1.5,11.6,5.8
1520,4.3,31.9,15.95
1521,1.1,9.8,4.9
1522,4.2,32.6,16.3
1523,3,23.5,11.75
1524,5.6,41,20.5
1525,0.1,5.5,2.75
1526,12.7,83.6,41.8
1527,3.5,25.5,12.75
1528,1,9,4.5
1529,6.9,50.8,25.4
1530,3.7,28,14
1531,1,8.3,4.15
1532,1.5,10.6,5.3
1533,1.8,12.6,6.3
1534,0.9,6.1,3.05
1535,3,23.2,11.6
1536,2.4,18,9
1537,0.3,4.3,2.15
1538,0.2,5.1,2.55
1539,8.7,62.5,31.25
1540,0.6,7,3.5
1541,7.8,57.5,28.75
1542,4.6,34.4,17.2
1543,1.5,11.4,5.7
1544,1.9,15.3,7.65
1545,1.9,13.2,6.6
1546,4.1,31,15.5
1547,7.8,56,28
1548,9.4,65.3,32.65
1549,0,3,1.5
1550,2.6,20.8,10.4
1551,3.5,26.3,13.15
1552,4.1,31.9,15.95
1553,5.1,37.8,18.9
1554,0.6,4.2,2.1
1555,3.2,24,12
1556,7.2,52,26
1557,4.6,35.9,17.95
1558,2.1,16.7,8.35
1559,7.5,56.4,28.2
1560,5.7,45.2,22.6
1561,5.1,37.5,18.75
1562,0.4,5.8,2.9
1563,0.9,10.3,5.15
1564,1.8,12.5,6.25
1565,0.3,5.5,2.75
1566,8.4,60.2,30.1
1567,6.8,51.1,25.55
1568,1.2,10.4,5.2
1569,1.6,12.9,6.45
1570,3.5,26.9,13.45
1571,3.4,24.8,12.4
1572,0.7,6.6,3.3
1573,4.1,30.6,15.3
1574,13,84.3,42.15
1575,0.7,7.1,3.55
1576,1.5,12.8,6.4
1577,1.6,13.8,6.9
1578,0.6,5.1,2.55
1579,12.6,84.1,42.05
1580,3.7,28.6,14.3
1581,4.7,34.8,17.4
1582,0.7,7.5,3.75
1583,3.3,25.8,12.9
1584,7.3,53.8,26.9
1585,1.4,10.4,5.2
1586,3,24.4,12.2
1587,6.4,48.2,24.1
1588,4.5,33.6,16.8
1589,6.6,47.7,23.85
1590,3.1,23.9,11.95
1591,2.1,16.2,8.1
1592,3.8,29.3,14.65
1593,1.2,9.9,4.95
1594,5.1,37.4,18.7
1595,15.7,96.8,48.4
1596,1.7,13.5,6.75
1597,2.6,21.1,10.55
1598,8.9,62.7,31.35
1599,3.1,22.5,11.25
1600,1.7,12,6
1601,3.9,30,15
1602,3.2,23.5,11.75
1603,7.4,55,27.5
1604,7.1,50.8,25.4
1605,1.5,11.5,5.75
1606,3.6,26.3,13.15
1607,15.2,95.5,47.75
1608,1.9,14.2,7.1
1609,2.8,21.6,10.8
1610,0.5,6.6,3.3
1611,7.7,54.9,27.45
1612,0.4,4.3,2.15
1613,1.9,15.9,7.95
1614,0.8,6,3
1615,4,31.2,15.6
1616,6.2,45.4,22.7
1617,9.8,68.3,34.15
1618,1.5,11.6,5.8
1619,6.4,47,23.5
1620,0.8,8.4,4.2
1621,1.9,14.3,7.15
1622,5.5,41.6,20.8
1623,8.1,57.6,28.8
1624,1,7.2,3.6
1625,1.1,10.2,5.1
1626,8.4,58.7,29.35
1627,12.3,81.3,40.65
1628,1.1,8.7,4.35
1629,1.1,8.1,4.05
1630,2.2,18.2,9.1
1631,4.7,37.4,18.7
1632,5.1,37.2,18.6
1633,7.5,53.6,26.8
1634,7.8,54.7,27.35
1635,1.4,10.5,5.25
1636,1.1,9.1,4.55
1637,7.4,52.1,26.05
1638,11.9,78.7,39.35
1639,2.4,18.3,9.15
1640,1,9.2,4.6
1641,15.6,96.8,48.4
1642,15.1,94.5,47.25
1643,9.4,66.9,33.45
1644,13.1,84.8,42.4
1645,19.5,114.1,57.05
1646,1.7,12.6,6.3
1647,10.1,70.1,35.05
1648,5.3,40.5,20.25
1649,0.8,8.8,4.4
1650,2.1,16.7,8.35
1651,4,32.4,16.2
1652,4.6,35.3,17.65
1653,1.7,14.4,7.2
1654,3.3,26.3,13.15
1655,3,24.3,12.15
1656,6.3,47.1,23.55
1657,22.8,127.4,63.7
1658,0.3,4.6,2.3
1659,1.3,9.8,4.9
1660,2.8,22.7,11.35
1661,0.8,6.3,3.15
1662,3,23.1,11.55
1663,0.7,6.7,3.35
1664,11.7,77.6,38.8
1665,7.5,55,27.5
1666,2.9,21.8,10.9
1667,1,7.9,3.95
1668,11.4,77.4,38.7
1669,0.2,3,1.5
1670,5.6,41.7,20.85
1671,2,16,8
1672,5.5,41,20.5
1673,1.7,12.2,6.1
1674,5,38.1,19.05
1675,3.2,23.8,11.9
1676,3.6,27.5,13.75
1677,11.5,76.9,38.45
1678,1.8,14.4,7.2
1679,13.4,86.5,43.25
1680,1.9,16.2,8.1
1681,8.4,58,29
1682,0.5,4.3,2.15
1683,7,51.8,25.9
1684,6.7,48.3,24.15
1685,0.8,6.2,3.1
1686,3.6,26.9,13.45
1687,0.1,3.8,1.9
1688,0.3,6.2,3.1
1689,2.9,20.4,10.2
1690,10.2,70.4,35.2
1691,3.4,25.7,12.85
1692,0.8,7.9,3.95
1693,0.7,7.8,3.9
1694,10.1,69.9,34.95
1695,0.5,5.9,2.95
1696,3.4,27.4,13.7
1697,0.4,4.5,2.25
1698,7.6,54.3,27.15
1699,9,64.4,32.2
1700,0.7,7.5,3.75
1701,5.9,45.8,22.9
1702,2.1,15.4,7.7
1703,6.4,47.1,23.55
1704,0.6,6.1,3.05
1705,9,62.7,31.35
1706,2.3,18.2,9.1
1707,3.4,26.2,13.1
1708,4.9,35.1,17.55
1709,0.1,4.4,2.2
1710,7.2,53,26.5
1711,0.7,5.5,2.75
1712,3.9,27.6,13.8
1713,11.4,76.5,38.25
1714,0.1,3.3,1.65
1715,1,8.2,4.1
1716,5,37.7,18.85
1717,10.8,73,36.5
1718,0.6,5.5,2.75
1719,2.1,17.7,8.85
1720,2.9,22.3,11.15
1721,1.6,11.5,5.75
1722,2.9,22.4,11.2
1723,1.7,13.3,6.65
1724,1.5,12.8,6.4
1725,18,108.7,54.35
1726,2.6,19.6,9.8
1727,5.7,41.1,20.55
1728,6.9,51.5,25.75
1729,13.3,86.3,43.15
1730,6.6,48.5,24.25
1731,4.8,34.8,17.4
1732,1.3,10.2,5.1
1733,8.7,60.6,30.3
1734,0.8,8.5,4.25
1735,0.1,6.5,3.25
1736,2.5,19.7,9.85
1737,5.6,42.7,21.35
1738,3.3,24.4,12.2
1739,0.1,2.8,1.4
1740,6,44.1,22.05
1741,1.1,7.6,3.8
1742,2.1,15.6,7.8
1743,0.5,5.1,2.55
1744,7.5,55.5,27.75
1745,1.3,8.8,4.4
1746,4.7,36.7,18.35
1747,3.4,26.8,13.4
1748,5.6,41.3,20.65
1749,4,29.3,14.65
1750,3.7,27.5,13.75
1751,0.5,6.7,3.35
1752,8.4,60.3,30.15
1753,12.7,83.4,41.7
1754,2.2,16.6,8.3
1755,2.7,20.1,10.05
1756,9.2,63.7,31.85
1757,0.9,8.5,4.25
1758,10.5,72.7,36.35
1759,16.7,101.1,50.55
1760,2,15.4,7.7
1761,23.8,130,65
1762,3.6,28.2,14.1
1763,12.4,81,40.5
1764,2.9,22.2,11.1
1765,14,90.4,45.2
1766,5.1,39.7,19.85
1767,0.7,7.2,3.6
1768,2.1,15.8,7.9
1769,1.9,14.8,7.4
1770,3.3,26.7,13.35
1771,3.9,28.1,14.05
1772,1.4,11.1,5.55
1773,5.2,38.4,19.2
1774,5.2,40.3,20.15
1775,16.2,99.3,49.65
1776,12.6,82.7,41.35
1777,2.6,20.7,10.35
1778,1.8,14.3,7.15
1779,0.8,8.1,4.05
1780,2.1,13.8,6.9
1781,1.1,8.6,4.3
1782,5.1,39.5,19.75
1783,0.4,5.4,2.7
1784,1.6,12.4,6.2
1785,9.4,64.6,32.3
1786,2.3,18.1,9.05
1787,4.8,35.1,17.55
1788,5.9,43.5,21.75
1789,1.8,14.3,7.15
1790,14.2,90.4,45.2
1791,8.8,60.6,30.3
1792,2.7,18.9,9.45
1793,7.8,56.6,28.3
1794,5.3,40.3,20.15
1795,1.5,12.5,6.25
1796,2.2,16.9,8.45
1797,1.9,15.4,7.7
1798,4.5,34,17
1799,1.3,11.1,5.55
1800,1.7,13.7,6.85
1801,1.7,13.9,6.95
1802,3.6,26.4,13.2
1803,0.4,6.8,3.4
1804,1.6,11,5.5
1805,5.5,42.6,21.3
1806,7.8,56.7,28.35
1807,8.2,59.6,29.8
1808,6.7,49.3,24.65
1809,5.4,39.6,19.8
1810,2.3,15.8,7.9
1811,2.9,22.5,11.25
1812,7.5,56,28
1813,3.5,25.3,12.65
1814,3.4,26.4,13.2
1815,5.1,38.8,19.4
1816,1,6.7,3.35
1817,4.9,36.7,18.35
1818,4.3,34,17
1819,7,50.3,25.15
1820,8.3,59.3,29.65
1821,0.1,3.5,1.75
1822,0.7,4.9,2.45
1823,0,4.9,2.45
1824,1.6,11.8,5.9
1825,0.8,8.3,4.15
1826,0.3,4.9,2.45
1827,3.7,28.5,14.25
1828,30.7,151.9,75.95
1829,2.2,17.8,8.9
1830,0.6,6.5,3.25
1831,34.6,165.5,82.75
1832,4.2,30.6,15.3
1833,25.7,135.2,67.6
1834,2,16.4,8.2
1835,1.3,7.4,3.7
1836,1.7,12.8,6.4
1837,5.2,40.1,20.05
1838,2.5,18.8,9.4
1839,18.6,110.4,55.2
1840,3.7,29.3,14.65
1841,2.8,21.2,10.6
1842,3.4,24.7,12.35
1843,6.9,51,25.5
1844,2.8,23.1,11.55
1845,7.4,53.5,26.75
1846,12.5,81.8,40.9
1847,3.1,22.7,11.35
1848,10.4,72,36
1849,3.2,23.8,11.9
1850,8.2,57,28.5
1851,0.2,4.4,2.2
1852,0.1,4.8,2.4
1853,6.2,46.6,23.3
1854,4.4,34.3,17.15
1855,2.8,22.9,11.45
1856,24,128.1,64.05
1857,8.9,62.1,31.05
1858,14.2,89.6,44.8
1859,1.4,12.7,6.35
1860,0.9,7.9,3.95
1861,3.8,30.9,15.45
1862,0.9,6.7,3.35
1863,9.1,65.7,32.85
1864,0.2,3.4,1.7
1865,1,7.6,3.8
1866,0.6,6.7,3.35
1867,0.1,3.8,1.9
1868,0,5.8,2.9
1869,0.5,5.4,2.7
1870,9,63.5,31.75
1871,21.8,124.5,62.25
1872,1.7,11.9,5.95
1873,1,7.9,3.95
1874,3.5,26,13
1875,9.2,63.9,31.95
1876,3.1,23.5,11.75
1877,6.2,46.5,23.25
1878,0.1,3.9,1.95
1879,4.4,33,16.5
1880,10.4,71.1,35.55
1881,2,15.5,7.75
1882,0.2,6.1,3.05
1883,6.1,45.2,22.6
1884,1.7,13.1,6.55
1885,4,29.4,14.7
1886,4.9,38.6,19.3
1887,0.6,7,3.5
1888,0.9,8.6,4.3
1889,7.7,56.2,28.1
1890,8.4,57.9,28.95
1891,2.7,21.8,10.9
1892,4,30.6,15.3
1893,3.2,23.9,11.95
1894,6.5,48.5,24.25
1895,0.9,7.5,3.75
1896,3.2,23.3,11.65
1897,5.4,40.3,20.15
1898,3.2,25.8,12.9
1899,6.9,50.4,25.2
1900,4.1,30.5,15.25
1901,0,5.4,2.7
1902,0.2,5.9,2.95
1903,0.6,5.7,2.85
1904,1.6,11.5,5.75
1905,5.7,42.4,21.2
1906,26,136.5,68.25
1907,11.2,73.8,36.9
1908,2,17.1,8.55
1909,2.1,16.2,8.1
1910,1,8.8,4.4
1911,1.5,12.2,6.1
1912,2.9,22.9,11.45
1913,0.4,5.9,2.95
1914,12.4,81.9,40.95
1915,1,10.2,5.1
1916,0.7,6.7,3.35
1917,0.4,5,2.5
1918,5.5,40.6,20.3
1919,2.1,17.6,8.8
1920,5.7,43.1,21.55
1921,0.4,6.4,3.2
1922,6.4,45.3,22.65
1923,4.1,32.1,16.05
1924,0,3.5,1.75
1925,7.8,56.1,28.05
1926,3.1,23.5,11.75
1927,0.6,7.2,3.6
1928,2.4,18.9,9.45
1929,3.2,23.9,11.95
1930,9.4,66.1,33.05
1931,8.8,61.7,30.85
1932,0.1,3.1,1.55
1933,1.6,12.5,6.25
1934,11.7,79.2,39.6
1935,0.9,7.4,3.7
1936,7.2,51.7,25.85
1937,4.3,33.4,16.7
1938,13.9,90,45
1939,5,38.3,19.15
1940,1.1,7.1,3.55
1941,4.6,35.4,17.7
1942,1,8.9,4.45
1943,9.2,64.8,32.4
1944,1.8,13.4,6.7
1945,7.4,53.6,26.8
1946,0.3,6.3,3.15
1947,2.9,23.5,11.75
1948,1.7,14.2,7.1
1949,2.6,20.2,10.1
1950,1.2,10.3,5.15
1951,9.4,64.4,32.2
1952,4.6,34.1,17.05
1953,2,15.5,7.75
1954,2.2,17.7,8.85
1955,1.5,11,5.5
1956,1.1,8.5,4.25
1957,11.3,78.2,39.1
1958,0.7,7.7,3.85
1959,0.9,7.4,3.7
1960,8.1,57.1,28.55
1961,3.7,27.4,13.7
1962,10.5,72.4,36.2
1963,2,13.8,6.9
1964,2.7,20.7,10.35
1965,4.1,31.1,15.55
1966,5.8,43.2,21.6
1967,4,30,15
1968,0.5,5.8,2.9
1969,0.4,5.4,2.7
1970,18.5,109.4,54.7
1971,12.5,82.5,41.25
1972,1.2,9.2,4.6
1973,9.7,67.8,33.9
1974,6.2,46.3,23.15
1975,1,8.6,4.3
1976,3,22,11
1977,3.5,27.8,13.9
1978,13,84.7,42.35
1979,32.3,158.8,79.4
1980,2.3,19.1,9.55
1981,5.8,44.1,22.05
1982,2.6,20,10
1983,0.7,5.2,2.6
1984,4.1,32.7,16.35
1985,9,62.9,31.45
1986,1.1,7.8,3.9
1987,1.8,14.9,7.45
1988,2,16.7,8.35
1989,4.1,29.9,14.95
1990,19.8,115.1,57.55
1991,2.2,17.2,8.6
1992,0.4,4.9,2.45
1993,13.7,89.6,44.8
