"ID_number","Diameter_in","Height_ft"
5366,2.8,23.2
5367,7.7,54.5
5368,5.6,43.2
5369,11.5,78.4
5370,1.1,8.3
5371,4,31.5
5372,0.2,4.4
5373,7.3,53.2
5374,6.2,46.5
5375,0.2,3.7
5376,3.2,24.5
5377,1.7,12.1
5378,4.1,30.4
5379,0.6,7
5380,0.8,7.6
5381,17.6,105.2
5382,4.2,32.7
5383,1,8.1
5384,11.4,77.3
5385,3.2,24.1
5386,10.7,72.9
5387,7,51.7
5388,1.5,12.5
5389,3.1,22.9
5390,1.8,13.9
5391,2.6,17.5
5392,14,91
5393,0.3,4.1
5394,0.9,7.7
5395,0.1,4.9
5396,4.6,35.5
5397,3.5,27.5
5398,13.4,86.8
5399,7,51.7
5400,7.9,56.5
5401,2,17.5
5402,0.5,6.7
5403,4.5,34.9
5404,8.5,60.7
5405,0,4.9
5406,1.1,9.5
5407,1,9.6
5408,16.7,102.8
5409,2,16.8
5410,7.6,54.3
5411,0.1,6.3
5412,10.5,71.4
5413,8.2,59.5
5414,2.8,21.2
5415,1.2,9.3
5416,15.7,98.4
5417,12,79.6
5418,0.6,5.9
5419,8.1,58.8
5420,1.1,10.3
5421,0.7,8.1
5422,1.8,13.9
5423,0.5,5.4
5424,10,71.3
5425,2.9,22.8
5426,3.9,30.2
5427,7.5,55.7
5428,11.4,76.4
5429,0.5,6.6
5430,7.4,53.6
5431,1.5,11.6
5432,4.1,31.4
5433,0.7,6.7
5434,4.6,35
5435,12.7,82.9
5436,2.8,22
5437,0.8,8.6
5438,9.1,66.2
5439,7.2,52
5440,3.1,23
5441,11.3,77.3
5442,10.7,71.1
5443,3.4,25.5
5444,16,99.1
5445,15.1,95.1
5446,3.8,29.8
5447,6.7,49.4
5448,5.4,42.3
5449,14.2,90
5450,0.2,3.6
5451,0.5,5.7
5452,6.8,51.2
5453,3.4,25.1
5454,1.8,14
5455,1.3,9.8
5456,0.4,6.7
5457,0.7,5.4
5458,1.7,12.3
5459,2.1,16
5460,2.3,18.6
5461,2.9,23.4
5462,3.6,27.7
5463,1.7,14.3
5464,2.3,17.8
5465,8.3,58.4
5466,3.8,29.4
5467,9.5,66.7
5468,5.4,41.7
5469,3.5,25.1
5470,2.8,21.3
5471,7.9,56.4
5472,14.3,92.1
5473,0.7,6.9
5474,6,46.4
5475,1.2,8.9
5476,0.4,5.8
5477,2.7,20.7
5478,8.9,63.5
5479,24.1,132.2
5480,3.3,24.7
5481,7,49.2
5482,21.6,123.5
5483,3.3,25
5484,2.1,16
5485,0.9,7.1
5486,13.7,86.8
5487,4.4,32.4
5488,10.5,71.3
5489,10.2,70.7
5490,6,43.7
5491,7.4,53.9
5492,2.8,20.8
5493,7.1,53.9
5494,3.1,24.3
5495,1.8,14.3
5496,3.1,24
5497,7,52.2
5498,3.9,31.4
5499,0.4,4.9
5500,19.6,116
5501,4.1,31.7
5502,0.8,7
5503,3.3,26.2
5504,0.1,4.5
5505,6.7,50
5506,1.6,13.7
5507,5.8,42.3
5508,0.8,8.2
5509,0.5,7.5
5510,8.3,58.5
5511,5.4,41.4
5512,3.5,28.5
5513,4.4,34.1
5514,1.9,15.3
5515,1.5,11.4
5516,2.4,19.1
5517,1.8,13.6
5518,6,46.1
5519,5.7,42.5
5520,4.8,37.3
5521,26,137.4
5522,4.7,35.5
5523,4.5,34.7
5524,13.3,86.5
5525,3.4,26.1
5526,3.1,23.6
5527,11.5,78.2
5528,1.8,14.3
5529,11.7,78.3
5530,5.5,40
5531,6.1,46.1
5532,1,8.7
5533,2.4,19.2
5534,3.6,27
5535,2.5,20
5536,9.4,66.7
5537,10.2,69.1
5538,2.6,19.3
5539,2.6,18.3
5540,5.3,40.9
5541,1.4,13.2
5542,10.2,69.4
5543,0.2,4.8
5544,4.4,33.8
5545,0.1,4.8
5546,31.9,158.2
5547,1.6,12.5
5548,22.4,125.8
5549,5.9,45.2
5550,5.1,40.2
5551,9.3,64.7
5552,5.6,41.1
5553,11.4,77.4
5554,7.2,53.2
5555,1.5,10.8
5556,7.8,56.6
5557,0.7,7.4
5558,15.3,96.2
5559,9.4,64.8
5560,0.4,4.3
5561,0.7,6.2
5562,4.8,35.1
5563,3.1,23.6
5564,3.3,25.8
5565,9.8,69.8
5566,4.3,31.8
5567,7.1,53.4
5568,20.7,119.5
5569,5.4,39.8
5570,1.4,12
5571,3.3,23.6
5572,0.9,6.4
5573,2.8,23.6
5574,2.4,18.6
5575,0.8,7.6
5576,1,9.7
5577,5.3,39.2
5578,6.6,48.8
5579,0.7,6.4
5580,20.2,115.3
5581,12.5,81
5582,9.7,68
5583,2.6,21.8
5584,7.8,52.8
5585,1.8,13.9
5586,2.3,16.7
5587,31.7,156.5
5588,3.6,26.9
5589,14.5,92.5
5590,2.7,21.1
5591,0.3,3.4
5592,2.9,22.2
5593,9.9,68
5594,2.3,18.4
5595,3.6,27.8
5596,3.5,26.5
5597,2.2,17.6
5598,13.7,87.4
5599,5.4,41.6
5600,7.8,54.3
5601,0.5,5.1
5602,8,59.2
5603,0.1,5.5
5604,8.9,62.1
5605,1,10.3
5606,2.1,15.4
5607,5.3,39.9
5608,4.3,32.9
5609,0.8,6.2
5610,2.7,21
5611,4.4,32.3
5612,15.3,95.1
5613,4.9,36.9
5614,1.7,13.3
5615,0.8,6.3
5616,5.2,40.1
5617,2.6,17.7
5618,1.3,12.5
5619,8.8,63.1
5620,0.6,6.9
5621,1.1,9.8
5622,1.5,10.9
5623,7,49.6
5624,3,23.3
5625,1.5,13
5626,12.6,83.6
5627,7,50.8
5628,7,51.4
5629,0.1,3.3
5630,2.8,23.2
5631,3.9,29.2
5632,1.8,14.4
5633,14.6,94.2
5634,2.6,20
5635,6.8,49
5636,4.7,35.9
5637,5.4,41.3
5638,0.7,6
5639,3.4,24.9
5640,3.4,25.2
5641,0.8,5.8
5642,4.8,36.4
5643,1.4,10.5
5644,6.2,47.7
5645,1.9,13.8
5646,7.2,54.6
5647,2.4,18.7
5648,0.4,5
5649,0.4,6
5650,1.6,13.6
5651,1.6,11.9
5652,3.7,28.8
5653,10.1,69.3
5654,3,23
5655,11.5,76.8
5656,6.1,45
5657,7.3,54.2
5658,0.3,5
5659,7.1,51.4
5660,0.5,4.3
5661,28.8,147.3
5662,6,43.2
5663,1.2,10
5664,9,64.8
5665,3,25.2
5666,4.3,33.1
5667,5.4,41.1
5668,8.1,58.9
5669,0.3,5.2
5670,2.1,16.8
5671,3.7,28.3
5672,15.5,96.6
5673,1.7,14
5674,19.9,116.2
5675,1.2,10.8
5676,9.7,67.8
5677,3.4,25.7
5678,6.9,50.1
5679,1.9,15.7
5680,8.5,59.7
5681,9.2,64.3
5682,1.4,12.1
5683,2.1,17.2
5684,8.5,61.2
5685,9.1,65.3
5686,5,37.3
5687,3.4,27.8
5688,1.4,11.1
5689,3.2,24.8
5690,1,8.4
5691,3.4,25.7
5692,3.9,31.3
5693,4.8,36.8
5694,11.6,77.3
5695,4.2,32.4
5696,0.1,4.9
5697,0.1,4.3
5698,9.2,63.9
5699,1.1,9.4
5700,6.4,47.3
5701,3,23.5
5702,3.3,24
5703,10.5,71.2
5704,2.1,16.1
5705,2.8,21.6
5706,5.1,39.9
5707,2.6,20.6
5708,0.3,4.6
5709,0.6,7.7
5710,6.1,45
5711,11.6,76.4
5712,3,25.2
5713,2.1,15.6
5714,3.2,25.9
5715,1.4,9.8
5716,3.1,22.5
5717,5,39.3
5718,3.5,27.3
5719,3.1,24.2
5720,15.9,97.6
5721,0.1,5.3
5722,10.2,70.4
5723,3.2,23.7
5724,3.3,26
5725,5.3,39.7
5726,5.6,41.9
5727,8.4,60.4
5728,6.3,47.6
5729,1,10.1
5730,8.4,59.6
5731,6.5,48.1
5732,6,43.3
5733,2.3,20.9
5734,4.9,39.7
5735,4.2,32
5736,7,49.7
5737,0.4,6.1
5738,5.1,36.8
5739,2.3,18.1
5740,2.8,23
5741,2,13.8
5742,4.2,30.9
5743,6.6,48.1
5744,4.7,34.4
5745,13.7,88.8
5746,3.6,27.4
5747,2,12.6
5748,2.5,17.8
5749,9.2,65.7
5750,15.4,96.4
5751,1.2,9.1
5752,3.9,31.1
5753,3.5,28
5754,6.3,47.2
5755,4,30.7
5756,0.4,4.7
5757,1.1,8.5
5758,5,38.8
5759,2.4,18.6
5760,3,22.5
5761,1.5,12.2
5762,8.9,61.6
5763,1.8,14
5764,0.2,4.5
5765,3.9,29.8
5766,1.8,12.3
5767,2.8,21
5768,1.5,12.5
5769,12.7,83.2
5770,13.6,85.8
5771,0.7,4.9
5772,3.7,28.6
5773,8.5,59.1
5774,1.4,12.1
5775,3.7,29.3
5776,5.1,38.6
5777,2.2,18.2
5778,0.6,5.2
5779,5.9,43.8
5780,2.8,21.2
5781,5.4,40.5
5782,3.4,26.4
5783,0.1,5.3
5784,2.1,14.5
5785,11.2,75.8
5786,1,8.7
5787,0.9,7.5
5788,1,7.1
5789,1.9,16.1
5790,1.7,12.8
5791,13.3,86.9
5792,4.1,32.7
5793,1.3,10.4
5794,1.2,10.3
5795,7.1,52.7
5796,0.3,4.1
5797,3.5,27.4
5798,11.6,77.3
5799,0.3,7.5
5800,1.2,9.6
5801,6.6,49.6
5802,0,3.8
5803,2.1,17.9
5804,14,89.4
5805,9,62.6
5806,2.1,16.3
5807,1.2,8.1
5808,5.2,39.5
5809,12.4,81.3
5810,0.2,3.9
5811,15.7,95.9
5812,12.5,83
5813,1.6,13.3
5814,10,70.3
5815,13.8,89.3
5816,0.5,4.4
5817,14.2,91.4
5818,6.1,44.9
5819,0.1,3.6
5820,1.4,11.3
5821,7.6,56.2
5822,2.3,18.7
5823,8.1,58.8
5824,3.6,29.1
5825,0.3,5.5
5826,1,8.2
5827,0.9,6.5
5828,1.9,15.7
5829,2.6,19.6
5830,4.7,34.5
5831,7.8,54.2
5832,6.7,50.5
5833,0.1,4.5
5834,0.1,6.2
5835,4.6,34.7
5836,18.7,110.8
5837,0.7,6.9
5838,8.2,57.7
5839,7.3,51.8
5840,11.8,77.6
5841,2.1,16.4
5842,2.6,20.5
5843,1.6,11.7
5844,1.9,13.9
5845,0.9,7.9
5846,6,44.4
5847,4,30.1
5848,10.8,72.8
5849,9.3,66.6
5850,0.4,5.6
5851,7.9,57.1
5852,2.4,16.6
5853,10.6,72.6
5854,4,28.8
5855,0.5,6.1
5856,6.3,44.7
5857,1.5,13.5
5858,3.9,31.1
5859,0.4,4.8
5860,1.3,9.1
5861,0,3.5
5862,0.5,7.6
5863,1.2,11.3
5864,3.1,23.8
5865,0.8,6
5866,4.7,35.7
5867,6.3,47.7
5868,7.2,52.4
5869,13.1,84.3
5870,3.3,26.8
5871,18,108.1
5872,1.7,13.8
5873,1.8,14.3
5874,3.2,22.6
5875,22.8,127
5876,8.1,57.8
5877,0.5,4.7
5878,1.1,10
5879,12.2,79.6
5880,5.6,43.6
5881,5.9,43
5882,0.2,3.8
5883,11.4,77.3
5884,5.5,42.2
5885,4.4,33.5
5886,4.9,36.4
5887,12.3,79.5
5888,15.9,99.7
5889,3.7,26.8
5890,1.8,14.1
5891,13.5,86.4
5892,0.9,8.7
5893,4.5,36.6
5894,9.6,66.7
5895,1.7,12.3
5896,1.2,10.5
5897,4.8,37.5
5898,8.4,59.8
5899,2.9,20.7
5900,8.1,57.9
5901,6.3,47.6
5902,1.8,12.2
5903,2.6,18.1
5904,9.7,66.9
5905,0.9,8.4
5906,2.3,17.7
5907,0.5,6
5908,4.1,30.8
5909,3.6,26.6
5910,0.1,4.4
5911,6.7,49.8
5912,8.7,62.3
5913,8.6,61.4
5914,0.8,6.3
5915,5.3,38.8
5916,4.7,34.8
5917,1.2,10.8
5918,4.1,31.5
5919,17.6,107.3
5920,17.9,107.7
5921,1.8,14.7
5922,4.2,31.2
5923,4.7,37.4
5924,3.7,28.2
5925,2.1,16.1
5926,17.1,104.5
5927,2.8,21.7
5928,15.4,96.7
5929,6.4,47.2
5930,1.3,12.7
5931,0,5
5932,2,15.2
5933,4.2,30.4
5934,4.1,31.5
5935,2.3,17.6
5936,10.7,73
5937,2.9,22.8
5938,8.6,62.3
5939,2.2,16.2
5940,0.8,6.9
5941,8.1,58.5
5942,3.3,24
5943,1.2,10.6
5944,0.4,5
5945,8.6,61.4
5946,3.8,30.5
5947,3.4,27.2
5948,0.5,6.7
5949,5,38.9
5950,0.9,7.5
5951,0.3,4
5952,2.4,18
5953,2.9,22.5
5954,6.1,47.6
5955,5.9,43.9
5956,10.2,70.7
5957,3.1,23.3
5958,0.7,5.4
5959,6.7,50.2
5960,0,2.9
5961,7.7,55.4
5962,5.3,41
5963,14,91.1
5964,7.6,55
5965,11.2,76.1
5966,4.2,29.3
5967,6,42.2
5968,8.4,58.5
5969,4.9,37.6
5970,3,23.1
5971,2.7,20.5
5972,10.9,74.2
5973,6.2,47
5974,3.7,28.5
5975,4.5,33.7
5976,1.8,13.4
5977,2.3,17
5978,0.1,5.3
5979,21.6,121.4
5980,0.3,3.3
5981,0.3,5.7
5982,8.7,61.7
5983,1.7,12.1
5984,5.8,41.1
5985,0.6,6.3
5986,5.9,45.8
5987,1.7,14.3
5988,0.2,4.3
5989,2.3,16.5
5990,7.2,51.2
5991,1.2,10.6
5992,0.8,8.3
5993,0.7,5.4
5994,9,63
5995,8.5,61.1
5996,3,23.5
5997,0.5,8.1
5998,4,32.4
5999,7.1,52.7
6000,8,57
6001,0.9,9.1
6002,5.1,38.3
6003,1.3,9.5
6004,1.2,9.7
6005,2.3,17.1
6006,5.7,43.6
6007,5.4,41.5
6008,2.1,15
6009,9.6,67.4
6010,24.2,132.4
6011,1,8.5
6012,1.9,14.3
6013,2.4,17.6
6014,5.7,44.2
6015,1.2,8.7
6016,0.9,8.4
6017,0.8,7.9
6018,0.1,4
6019,18.1,108.7
6020,6.5,49
6021,2,14.8
6022,3.4,27.5
6023,0.3,5
6024,15.9,96.8
6025,6.2,46.3
6026,0.8,7.7
6027,2.8,22.3
6028,4.4,34
6029,8.6,60.3
6030,4,30.1
6031,9.4,65.2
6032,0.3,7.4
6033,4.1,30.6
6034,1.4,12.1
6035,5.1,37.3
6036,3.8,29.5
6037,4.1,31.3
6038,0.7,6.7
6039,0.5,5.9
6040,0.9,7.6
6041,1.1,10.6
6042,5,38.4
6043,3.8,29.8
6044,6.1,45.1
6045,1.9,16.4
6046,7.4,54.1
6047,3.1,22.9
6048,2.2,16.4
6049,6.3,47.4
6050,1.7,16
6051,0.2,4.2
6052,14.2,91.1
6053,4.1,30.9
6054,0.2,4.5
6055,7,50.3
6056,4.1,30.1
6057,9.6,65.6
6058,4.4,34
6059,4.8,36.1
6060,0.6,6.7
6061,4.8,36.8
6062,1.3,11.1
6063,2.1,15.3
6064,2.4,18.8
6065,7.3,53.4
6066,3,22.7
6067,4.7,36.2
6068,0.3,5.2
6069,1.8,13.1
6070,6.8,50.8
6071,3.7,28.5
6072,39.5,176.7
6073,3.8,28.5
6074,6.8,49.5
6075,3.4,25.1
6076,16.1,100
6077,0.1,4.7
6078,21,119.7
6079,6.1,45.5
6080,3.4,27.2
6081,2.3,17.6
6082,3.2,25.3
6083,1.8,14.6
6084,1.4,9.7
6085,2.4,19.4
6086,5.5,41.4
6087,18.9,113.6
6088,9,64.4
6089,1.8,14.8
6090,2,14.5
6091,6.5,48.6
6092,2.3,17.4
6093,0.5,5.3
6094,11.2,76.8
6095,14.5,91.6
6096,11,74.5
6097,4.9,36.6
6098,8.8,63.5
6099,1.6,12.1
6100,14.5,90.7
6101,4.2,32.4
6102,18.9,112.4
6103,15.9,99.6
6104,2.8,21.8
6105,1.4,11
6106,1,8.8
6107,0.4,4.2
6108,0.2,4.3
6109,0.5,5.2
6110,9.5,68.2
6111,2,14.9
6112,1.4,9.9
6113,2,15.6
6114,0.3,7
6115,0.7,7.9
6116,2.9,23.1
6117,6,44.7
6118,1.1,10.4
6119,3.2,25.9
6120,0.9,10.2
6121,2.3,18.5
6122,0.7,5.1
6123,3.3,27.1
6124,2.3,18.4
6125,1.8,12.8
6126,3.7,28.7
6127,20.7,118.5
6128,25.5,137.4
6129,10.8,72.2
6130,4.4,32.1
6131,4.5,33.8
6132,1.6,13
6133,2.7,20.9
6134,13.5,86.6
6135,4.2,32.7
6136,5.4,39.9
6137,6.8,50.9
6138,4.3,34.3
6139,2.8,22.3
6140,2.5,19.9
6141,4.9,37
6142,2.9,21.3
6143,5,36.3
6144,12.3,81.5
6145,1.2,11.1
6146,4.8,37.3
6147,1,8.1
6148,2.4,19.4
6149,0.2,6.5
6150,2,15.1
6151,1.4,10.8
6152,17.1,103
6153,2,16.9
6154,10.8,74.2
6155,14.3,92.3
6156,0.3,5.3
6157,1.1,10.3
6158,0.1,4.5
6159,16,98.8
6160,5,38.7
6161,0.1,4.6
6162,5.6,41.1
6163,1.7,11.7
6164,0.3,4
6165,1.5,12.2
6166,2.9,23
6167,1.7,13.4
6168,0.6,5
6169,0.7,6.5
6170,6.4,47.8
6171,2,16.5
6172,4.5,35.8
6173,3.1,24.2
6174,10.6,72.3
6175,6.7,50.1
6176,2.3,18.8
6177,4.2,33.8
6178,15.9,99.5
6179,7.6,54.4
6180,8.5,60.2
6181,3.2,24.2
6182,0.5,4.8
6183,0.3,4.7
6184,0.4,4.2
6185,2.4,18.1
6186,11.2,74.4
6187,22.6,125.7
6188,1.7,11.8
6189,6.7,47.7
6190,15.4,97
6191,8.2,57.2
6192,4.1,31.6
6193,0.3,4.8
6194,5.1,37.9
6195,15.3,98.3
6196,1.7,13.4
6197,1.6,11.1
6198,5.4,39.3
6199,1.9,16
6200,11.8,80.1
6201,1.8,13.4
6202,1.2,10
6203,2.1,17.6
6204,5.2,39.8
6205,4.1,30.1
6206,0.3,3.7
6207,6.9,50.1
6208,2.4,19.6
6209,3.9,30.3
6210,0.1,3.8
6211,1.2,9
6212,8.1,57.7
6213,2.1,16.3
6214,0.4,6.8
6215,0.1,3.8
6216,7.9,56.6
6217,6,43.2
6218,3,23.3
6219,1.3,9.3
6220,6.1,44.3
6221,2,15.4
6222,7.6,54.9
6223,5.4,41.6
6224,0.5,5.4
6225,1.1,9.3
6226,0,3.6
6227,7.3,53.6
6228,2.1,16.6
6229,0.5,5.1
6230,15.4,97.4
6231,4.8,33.1
6232,8.7,61.7
6233,10,66.4
6234,2.5,19.5
6235,9.1,64.1
6236,15.3,95.6
6237,8,57.1
6238,21.2,122.2
6239,0.8,8.1
6240,2.2,16.8
6241,2.5,20.1
6242,4.8,36.2
6243,0.3,6.4
6244,5.3,39.2
6245,1.8,14.3
6246,11.1,75.8
6247,0.8,8
6248,0.3,4.1
6249,6.6,49.2
6250,0.2,3.7
6251,1.8,12.6
6252,4.7,36.3
6253,10.8,73.2
6254,0,2.8
6255,2,17
6256,4.3,33.5
6257,20.2,117.8
6258,2.7,19.7
6259,6.5,50.1
6260,0.4,6
6261,8.1,57.4
6262,3.8,27.4
6263,1.6,13
6264,10.4,71.5
6265,0.6,7.3
6266,13,85.7
6267,3.6,27.5
6268,12.7,83.6
6269,6.1,43.4
6270,10.5,70.8
6271,3.4,26.2
6272,0.6,5.1
6273,4.6,36.8
6274,5,37
6275,6,46.3
6276,2.8,21.4
6277,8.7,62.7
6278,3,23.2
6279,3.5,26.9
6280,3.9,31.4
6281,0.6,6.2
6282,3.4,26.2
6283,1.3,11.6
6284,0.8,6.4
6285,0.1,4
6286,1.6,13.4
6287,1.6,13
6288,0.6,4.7
6289,1.6,10.8
6290,4.8,34.9
6291,6.8,51.7
6292,12.3,82.7
6293,4.6,36.8
6294,8.3,59.2
6295,20.2,117.9
6296,9.1,63
6297,23.3,128.6
6298,2.4,19.3
6299,3.1,23.4
6300,15.6,95.7
6301,0.5,4.9
6302,3,24.5
6303,10.1,69.7
6304,2.6,21.4
6305,4.2,32.5
6306,2.2,16.8
6307,6.5,46.7
6308,4.7,35.2
6309,2.8,21.3
6310,2.4,18.1
6311,3.5,25.7
6312,0.7,6.4
6313,1.1,10
6314,11.2,75.8
6315,4.8,35.6
6316,6.7,48.6
6317,6.7,48.8
6318,4.4,34.5
6319,3.2,23.3
6320,5.8,43.7
6321,4.4,32.2
6322,16.4,102.3
6323,8.1,56.8
6324,1.5,14.5
6325,0.4,4.7
6326,3.5,27.5
6327,16.7,102
6328,1.6,12
6329,1,9.9
6330,2.9,22
6331,4.1,31.4
6332,4.9,37.6
6333,3.2,23.2
6334,0.8,8.7
6335,4.9,38.1
6336,5,37.8
6337,2.1,16
6338,0,4.2
6339,22.2,123.4
6340,10.1,68.6
6341,8.9,62.1
6342,8.9,61.6
6343,7,50.7
6344,5.7,42.8
6345,1.1,9.9
6346,0.4,5.8
6347,3,23.8
6348,4.5,33.8
6349,2.6,20.6
6350,4.5,35.3
6351,3.5,27.4
6352,3.9,30.5
6353,2.6,19.9
6354,14.1,90.3
6355,3.9,31.5
6356,4,30.5
6357,0.1,6.5
6358,11.3,75.2
6359,4.4,33.3
6360,5,38
6361,19.8,115.1
6362,1.1,11.2
6363,1.7,12.9
6364,10.7,73.6
6365,6,43.5
6366,1,8.5
6367,1.3,11.9
6368,2.7,21.9
6369,1.8,13.7
6370,10.2,70.6
6371,22.8,127.4
6372,0.7,8.4
6373,1.5,11.1
6374,0.3,6.6
6375,0.5,6.7
6376,4.3,33.6
6377,1.2,8.7
6378,8.3,61.4
6379,6.3,45.9
6380,3.5,28.7
6381,2.4,19.2
6382,1,9.2
6383,3.8,28.9
6384,5.5,42.2
6385,7.4,53.2
6386,5.1,39.5
6387,2.7,20.9
6388,8.4,61.2
6389,15.7,97.7
6390,1.6,12.5
6391,4.9,37.1
6392,3.9,30.2
6393,0.6,8.2
6394,15.5,98.5
6395,4.1,30.7
6396,3.5,27
6397,4.8,34.9
6398,1.4,9.7
6399,1.3,11.5
6400,2.1,16.5
6401,5.7,43.2
6402,4.3,32.8
6403,25.1,134.5
6404,0.3,5.5
6405,0.2,4.7
6406,2.7,20.3
6407,15.5,95.6
6408,13.8,90.5
6409,2.6,19.7
6410,0.1,5.2
6411,0.7,6.7
6412,9.2,65.2
6413,8.9,63.5
6414,3.5,27.7
6415,5.3,41.5
6416,4.8,37.6
6417,2.3,18.9
6418,9.3,65.9
6419,0.8,8
6420,22.1,124.2
6421,5.7,42.5
6422,0.9,7.2
6423,0.1,4.5
6424,2,16.9
6425,1,8.3
6426,4.6,34.9
6427,1.2,9.9
6428,2.4,19.1
6429,11.1,73.5
6430,1.8,13.3
6431,11.8,79.3
6432,5.1,38.6
6433,1.3,11.4
6434,0.6,6
6435,0.8,7.2
6436,3.2,22.7
6437,5,37.7
6438,1,8.4
6439,1.9,13.4
6440,4.2,31
6441,12.6,84.3
6442,0.6,4.3
6443,3.8,29.2
6444,5.5,41.4
6445,1.6,12
6446,10.9,75.3
6447,3.8,28.4
6448,0.6,5.7
6449,0.4,4.8
6450,7.7,56.2
6451,0.9,7.7
6452,1.3,9.9
6453,2.4,18.1
6454,7.1,50.5
6455,11.1,77
6456,0.6,5.3
6457,9.1,65.5
6458,8,56.4
6459,0.7,7.4
6460,1.9,15
6461,0.2,4.2
6462,28.9,145.9
6463,3.5,26.9
6464,7.2,53.2
6465,8.9,63.1
6466,0.9,8
6467,25.9,139.6
6468,6.5,47
6469,2.5,19.5
6470,2.9,22.8
6471,0.1,5
6472,11.1,74.8
6473,6.2,46.8
6474,0.6,6.7
6475,2.5,20.2
6476,0.6,5.1
6477,3.8,29.7
6478,4.4,33.8
6479,2.5,21.1
6480,2.5,18.7
6481,3.1,23.8
6482,6.9,52
6483,5.1,37.9
6484,11.9,80.7
6485,3.2,24.2
6486,1.7,12.2
6487,1.4,11
6488,9,63.7
6489,1.5,12.5
6490,2.3,17
6491,1.8,13.1
6492,10.2,70.7
6493,1.5,12.4
6494,5.7,44.2
6495,0.5,5.3
6496,2.4,18.8
6497,4.9,37.5
6498,12,78.2
6499,3.9,32
6500,0.2,2.9
6501,6.5,48.5
6502,0.9,7.6
6503,11.3,75.5
6504,0.7,6.2
6505,0,3.8
6506,4.7,35.6
6507,6.3,49
6508,6.7,49.2
6509,1.7,14
6510,3.1,22
6511,16.8,104.1
6512,0.9,6.9
6513,3.7,28.2
6514,7.6,54.9
6515,10.2,69.1
6516,2.3,16.7
6517,9.8,68.2
6518,0.5,7.2
6519,0.5,7.6
6520,1.5,13.3
6521,11.7,79.8
6522,21.5,121.8
6523,21.2,121.4
6524,11.1,75.1
6525,1.7,13.5
6526,0.8,7.4
6527,5.9,45.6
6528,0.6,6.9
6529,0.1,6.2
6530,4.1,29.9
6531,0.6,5.6
6532,0,3.8
6533,2.6,18.5
6534,12.2,80.5
6535,2.2,16
6536,2.6,21
6537,10.4,70.8
6538,1.2,9.1
6539,11.8,78.7
6540,1.9,13.2
6541,17.3,106.1
6542,1,8.6
6543,0.3,4.3
6544,15.8,99.2
6545,2.7,21.2
6546,0,3.2
6547,4.5,35.1
6548,5.4,40.3
6549,2,14.4
6550,1.9,15.4
6551,0,3.5
6552,17.1,104.4
6553,1.2,8.6
6554,1.3,10.6
6555,8.7,62.1
6556,1.7,14.9
6557,1.9,14.5
6558,0.7,4.8
6559,10.4,72.1
6560,1.4,11.2
6561,2.8,21.7
6562,2.1,15.8
6563,0,5.6
6564,2.5,18.4
6565,3.7,29
6566,3.2,25
6567,1.8,15.6
6568,1.3,10.5
6569,2.1,17.9
6570,13.9,89.1
6571,12.8,84.1
6572,0.2,3.9
6573,4.3,32
6574,0.7,6.9
6575,6.7,48.4
6576,1.6,13
6577,8,58.2
6578,5.3,40
6579,3.6,29.7
6580,10.2,69.5
6581,11.9,79.5
6582,23.1,128.2
6583,7.8,57.2
6584,2.4,19.3
6585,9.8,67.8
6586,13.3,86.4
6587,10.4,70.5
6588,1.8,14.5
6589,1.6,13.2
6590,3.1,26.9
6591,3.4,26.2
6592,4.6,35.1
6593,2.5,20.3
6594,9.5,66.2
6595,0.8,8.2
6596,19.4,115
6597,13.1,85.2
6598,3.1,24.4
6599,6.4,48
6600,3.4,27.2
6601,1,10.1
6602,8.6,62.6
6603,6.3,46.4
6604,1.5,11.8
6605,1.3,11.2
6606,0.8,6.7
6607,0.9,8
6608,7.7,55.2
6609,3.7,27.7
6610,3.4,26.7
6611,3,23
6612,1.6,13.4
6613,1.6,11
6614,1.7,14.4
6615,0.2,5
6616,9.4,65.7
6617,6.6,48.8
6618,1,9.2
6619,7,49.6
6620,0.1,4.6
6621,2.6,21.2
6622,1.2,9.7
6623,13.7,88.3
6624,1.1,11.4
6625,1.4,12.9
6626,9.1,65.7
6627,3.1,23.1
6628,10.9,72.9
6629,9.5,66.4
6630,5.5,41
6631,19.9,115.1
6632,3.1,24.4
6633,3.2,24.5
6634,0.1,3.6
6635,4.6,35.1
6636,2.1,16.5
6637,7,51.2
6638,9.5,67.5
6639,3,22.5
6640,1.5,14.3
6641,1.9,14
6642,1.1,10.7
6643,6,42.5
6644,5.6,41.7
6645,0.5,6
6646,2.1,15.7
6647,0.8,8.2
6648,3.8,29
6649,5.7,44.7
6650,4.1,32
6651,11.8,80.5
6652,1.4,10.4
6653,0.3,6.1
6654,8.2,57.6
6655,2.8,22.1
6656,3.6,26.6
6657,4.8,36.5
6658,0.1,3.8
6659,2.5,19.6
6660,4.5,34.3
6661,0.9,7.4
6662,15.9,98.7
6663,10.3,73.1
6664,2.2,18.8
6665,13.3,87.8
6666,3.7,30
6667,1.6,12.5
6668,25.8,139.2
6669,0.7,6.5
6670,11.2,75.1
6671,3.3,24.5
6672,1.3,11.6
6673,7,52
6674,0.8,7.8
6675,2.9,21.2
6676,4.2,31.7
6677,2.2,19.4
6678,6.5,47.5
6679,0.7,6.6
6680,1.5,12.8
6681,4.2,31.3
6682,3.3,25.9
6683,2.6,22.7
